# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 5.3 MHz
# Altitude: 50 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -34.79 0.0 1.0
5.00 0.00 -31.97 0.0 1.0
10.00 0.00 -25.23 0.0 1.0
15.00 0.00 -21.27 0.0 1.0
20.00 0.00 -18.53 0.0 1.0
25.00 0.00 -16.46 0.0 1.0
30.00 0.00 -14.80 0.0 1.0
35.00 0.00 -13.45 0.0 1.0
40.00 0.00 -12.34 0.0 1.0
45.00 0.00 -11.42 0.5 0.5
50.00 0.00 -10.68 0.5 0.5
55.00 0.00 -10.11 0.5 0.5
60.00 0.00 -9.72 0.5 0.5
65.00 0.00 -9.52 0.5 0.5
70.00 0.00 -9.58 0.5 0.5
75.00 0.00 -10.02 0.5 0.5
80.00 0.00 -11.19 0.5 0.5
85.00 0.00 -14.40 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -34.46 0.0 1.0
5.00 10.00 -31.86 0.0 1.0
10.00 10.00 -25.16 0.0 1.0
15.00 10.00 -21.20 0.0 1.0
20.00 10.00 -18.46 0.0 1.0
25.00 10.00 -16.39 0.0 1.0
30.00 10.00 -14.74 0.0 1.0
35.00 10.00 -13.39 0.0 1.0
40.00 10.00 -12.28 0.0 1.0
45.00 10.00 -11.37 0.5 0.5
50.00 10.00 -10.63 0.5 0.5
55.00 10.00 -10.06 0.5 0.5
60.00 10.00 -9.67 0.5 0.5
65.00 10.00 -9.48 0.5 0.5
70.00 10.00 -9.54 0.5 0.5
75.00 10.00 -9.98 0.5 0.5
80.00 10.00 -11.15 0.5 0.5
85.00 10.00 -14.36 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -34.39 0.0 1.0
5.00 20.00 -31.67 0.0 1.0
10.00 20.00 -24.97 0.0 1.0
15.00 20.00 -21.02 0.0 1.0
20.00 20.00 -18.30 0.0 1.0
25.00 20.00 -16.24 0.0 1.0
30.00 20.00 -14.60 0.0 1.0
35.00 20.00 -13.27 0.0 1.0
40.00 20.00 -12.17 0.0 1.0
45.00 20.00 -11.27 0.5 0.5
50.00 20.00 -10.54 0.5 0.5
55.00 20.00 -9.99 0.5 0.5
60.00 20.00 -9.60 0.5 0.5
65.00 20.00 -9.42 0.5 0.5
70.00 20.00 -9.48 0.5 0.5
75.00 20.00 -9.93 0.5 0.5
80.00 20.00 -11.10 0.5 0.5
85.00 20.00 -14.31 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -34.59 0.0 1.0
5.00 30.00 -31.41 0.0 1.0
10.00 30.00 -24.68 0.0 1.0
15.00 30.00 -20.76 0.0 1.0
20.00 30.00 -18.06 0.0 1.0
25.00 30.00 -16.02 0.0 1.0
30.00 30.00 -14.41 0.0 1.0
35.00 30.00 -13.09 0.0 1.0
40.00 30.00 -12.01 0.0 1.0
45.00 30.00 -11.13 0.5 0.5
50.00 30.00 -10.42 0.5 0.5
55.00 30.00 -9.88 0.5 0.5
60.00 30.00 -9.51 0.5 0.5
65.00 30.00 -9.34 0.5 0.5
70.00 30.00 -9.41 0.5 0.5
75.00 30.00 -9.87 0.5 0.5
80.00 30.00 -11.05 0.5 0.5
85.00 30.00 -14.26 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -35.07 0.0 1.0
5.00 40.00 -31.07 0.0 1.0
10.00 40.00 -24.32 0.0 1.0
15.00 40.00 -20.44 0.0 1.0
20.00 40.00 -17.77 0.0 1.0
25.00 40.00 -15.76 0.0 1.0
30.00 40.00 -14.18 0.0 1.0
35.00 40.00 -12.89 0.0 1.0
40.00 40.00 -11.84 0.0 1.0
45.00 40.00 -10.98 0.5 0.5
50.00 40.00 -10.29 0.5 0.5
55.00 40.00 -9.77 0.5 0.5
60.00 40.00 -9.41 0.5 0.5
65.00 40.00 -9.25 0.5 0.5
70.00 40.00 -9.34 0.5 0.5
75.00 40.00 -9.80 0.5 0.5
80.00 40.00 -10.99 0.5 0.5
85.00 40.00 -14.21 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -35.85 0.0 1.0
5.00 50.00 -30.66 0.0 1.0
10.00 50.00 -23.93 0.0 1.0
15.00 50.00 -20.10 0.0 1.0
20.00 50.00 -17.48 0.0 1.0
25.00 50.00 -15.50 0.0 1.0
30.00 50.00 -13.94 0.0 1.0
35.00 50.00 -12.69 0.0 1.0
40.00 50.00 -11.66 0.0 1.0
45.00 50.00 -10.82 0.5 0.5
50.00 50.00 -10.16 0.5 0.5
55.00 50.00 -9.65 0.5 0.5
60.00 50.00 -9.32 0.5 0.5
65.00 50.00 -9.17 0.5 0.5
70.00 50.00 -9.27 0.5 0.5
75.00 50.00 -9.75 0.5 0.5
80.00 50.00 -10.94 0.5 0.5
85.00 50.00 -14.16 0.5 0.5
90.00 50.00 -999.99 0.5 0.5
0.00 60.00 -37.00 0.0 1.0
5.00 60.00 -30.21 0.0 1.0
10.00 60.00 -23.54 0.0 1.0
15.00 60.00 -19.78 0.0 1.0
20.00 60.00 -17.20 0.0 1.0
25.00 60.00 -15.26 0.0 1.0
30.00 60.00 -13.73 0.0 1.0
