# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 28.0 MHz
# Altitude: 2050 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -29.77 0.0 1.0
5.00 0.00 -30.01 0.0 1.0
10.00 0.00 -30.05 0.0 1.0
15.00 0.00 -29.87 0.0 1.0
20.00 0.00 -29.49 0.0 1.0
25.00 0.00 -28.95 0.0 1.0
30.00 0.00 -28.23 0.0 1.0
35.00 0.00 -27.35 0.0 1.0
40.00 0.00 -26.36 0.0 1.0
45.00 0.00 -25.35 0.5 0.5
50.00 0.00 -24.40 0.5 0.5
55.00 0.00 -23.59 0.5 0.5
60.00 0.00 -23.00 0.5 0.5
65.00 0.00 -22.70 0.5 0.5
70.00 0.00 -22.82 0.5 0.5
75.00 0.00 -23.54 0.5 0.5
80.00 0.00 -25.32 0.5 0.5
85.00 0.00 -29.63 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -29.91 0.0 1.0
5.00 10.00 -30.04 0.0 1.0
10.00 10.00 -29.98 0.0 1.0
15.00 10.00 -29.73 0.0 1.0
20.00 10.00 -29.31 0.0 1.0
25.00 10.00 -28.74 0.0 1.0
30.00 10.00 -28.02 0.0 1.0
35.00 10.00 -27.15 0.0 1.0
40.00 10.00 -26.19 0.0 1.0
45.00 10.00 -25.20 0.5 0.5
50.00 10.00 -24.28 0.5 0.5
55.00 10.00 -23.50 0.5 0.5
60.00 10.00 -22.92 0.5 0.5
65.00 10.00 -22.64 0.5 0.5
70.00 10.00 -22.77 0.5 0.5
75.00 10.00 -23.50 0.5 0.5
80.00 10.00 -25.29 0.5 0.5
85.00 10.00 -29.59 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -30.33 0.0 1.0
5.00 20.00 -30.22 0.0 1.0
10.00 20.00 -29.95 0.0 1.0
15.00 20.00 -29.53 0.0 1.0
20.00 20.00 -29.01 0.0 1.0
25.00 20.00 -28.39 0.0 1.0
30.00 20.00 -27.67 0.0 1.0
35.00 20.00 -26.84 0.0 1.0
40.00 20.00 -25.94 0.0 1.0
45.00 20.00 -25.02 0.5 0.5
50.00 20.00 -24.15 0.5 0.5
55.00 20.00 -23.39 0.5 0.5
60.00 20.00 -22.84 0.5 0.5
65.00 20.00 -22.57 0.5 0.5
70.00 20.00 -22.70 0.5 0.5
75.00 20.00 -23.43 0.5 0.5
80.00 20.00 -25.21 0.5 0.5
85.00 20.00 -29.52 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -31.04 0.0 1.0
5.00 30.00 -30.59 0.0 1.0
10.00 30.00 -29.98 0.0 1.0
15.00 30.00 -29.31 0.0 1.0
20.00 30.00 -28.63 0.0 1.0
