# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 7.150 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -40.01 0.0 1.0
5.00 0.00 -40.04 0.0 1.0
10.00 0.00 -40.13 0.0 1.0
15.00 0.00 -40.27 0.0 1.0
20.00 0.00 -40.48 0.0 1.0
25.00 0.00 -40.76 0.0 1.0
30.00 0.00 -41.11 0.0 1.0
35.00 0.00 -41.54 0.0 1.0
40.00 0.00 -42.06 0.0 1.0
45.00 0.00 -42.69 0.5 0.5
50.00 0.00 -43.44 0.5 0.5
55.00 0.00 -44.35 0.5 0.5
60.00 0.00 -45.46 0.5 0.5
65.00 0.00 -46.82 0.5 0.5
70.00 0.00 -48.56 0.5 0.5
75.00 0.00 -50.88 0.5 0.5
80.00 0.00 -54.22 0.5 0.5
85.00 0.00 -60.05 0.5 0.5
0.00 10.00 -40.01 0.0 1.0
5.00 10.00 -40.03 0.0 1.0
10.00 10.00 -40.10 0.0 1.0
15.00 10.00 -40.23 0.0 1.0
20.00 10.00 -40.43 0.0 1.0
25.00 10.00 -40.68 0.0 1.0
30.00 10.00 -41.01 0.0 1.0
35.00 10.00 -41.41 0.0 1.0
40.00 10.00 -41.90 0.0 1.0
45.00 10.00 -42.49 0.5 0.5
50.00 10.00 -43.20 0.5 0.5
55.00 10.00 -44.04 0.5 0.5
60.00 10.00 -45.06 0.5 0.5
65.00 10.00 -46.31 0.5 0.5
70.00 10.00 -47.88 0.5 0.5
75.00 10.00 -49.91 0.5 0.5
80.00 10.00 -52.80 0.5 0.5
85.00 10.00 -57.86 0.5 0.5
0.00 20.00 -40.01 0.0 1.0
5.00 20.00 -40.02 0.0 1.0
10.00 20.00 -40.07 0.0 1.0
15.00 20.00 -40.18 0.0 1.0
20.00 20.00 -40.35 0.0 1.0
25.00 20.00 -40.57 0.0 1.0
30.00 20.00 -40.86 0.0 1.0
35.00 20.00 -41.21 0.0 1.0
40.00 20.00 -41.64 0.0 1.0
45.00 20.00 -42.16 0.5 0.5
50.00 20.00 -42.77 0.5 0.5
55.00 20.00 -43.49 0.5 0.5
60.00 20.00 -44.35 0.5 0.5
65.00 20.00 -45.38 0.5 0.5
70.00 20.00 -46.65 0.5 0.5
75.00 20.00 -48.29 0.5 0.5
80.00 20.00 -50.63 0.5 0.5
85.00 20.00 -54.98 0.5 0.5
0.00 30.00 -40.01 0.0 1.0
5.00 30.00 -40.00 0.0 1.0
10.00 30.00 -40.04 0.0 1.0
15.00 30.00 -40.13 0.0 1.0
20.00 30.00 -40.26 0.0 1.0
25.00 30.00 -40.44 0.0 1.0
30.00 30.00 -40.67 0.0 1.0
35.00 30.00 -40.97 0.0 1.0
40.00 30.00 -41.32 0.0 1.0
45.00 30.00 -41.74 0.5 0.5
50.00 30.00 -42.23 0.5 0.5
55.00 30.00 -42.81 0.5 0.5
60.00 30.00 -43.50 0.5 0.5
65.00 30.00 -44.31 0.5 0.5
70.00 30.00 -45.32 0.5 0.5
75.00 30.00 -46.65 0.5 0.5
80.00 30.00 -48.64 0.5 0.5
85.00 30.00 -52.62 0.5 0.5
0.00 40.00 -40.01 0.0 1.0
5.00 40.00 -39.99 0.0 1.0
10.00 40.00 -40.01 0.0 1.0
15.00 40.00 -40.06 0.0 1.0
20.00 40.00 -40.16 0.0 1.0
25.00 40.00 -40.30 0.0 1.0
30.00 40.00 -40.47 0.0 1.0
35.00 40.00 -40.70 0.0 1.0
40.00 40.00 -40.97 0.0 1.0
45.00 40.00 -41.29 0.5 0.5
50.00 40.00 -41.67 0.5 0.5
55.00 40.00 -42.12 0.5 0.5
60.00 40.00 -42.65 0.5 0.5
65.00 40.00 -43.30 0.5 0.5
70.00 40.00 -44.11 0.5 0.5
75.00 40.00 -45.24 0.5 0.5
