# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 14.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -28.78 0.0 1.0
5.00 0.00 -29.81 0.0 1.0
10.00 0.00 -25.09 0.0 1.0
15.00 0.00 -21.26 0.0 1.0
20.00 0.00 -18.49 0.0 1.0
25.00 0.00 -16.36 0.0 1.0
30.00 0.00 -14.66 0.0 1.0
35.00 0.00 -13.27 0.0 1.0
40.00 0.00 -12.13 0.0 1.0
45.00 0.00 -11.19 0.5 0.5
50.00 0.00 -10.44 0.5 0.5
55.00 0.00 -9.89 0.5 0.5
60.00 0.00 -9.55 0.5 0.5
65.00 0.00 -9.45 0.5 0.5
70.00 0.00 -9.68 0.5 0.5
75.00 0.00 -10.39 0.5 0.5
80.00 0.00 -12.01 0.5 0.5
85.00 0.00 -15.97 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -28.90 0.0 1.0
5.00 10.00 -29.88 0.0 1.0
10.00 10.00 -25.09 0.0 1.0
15.00 10.00 -21.25 0.0 1.0
20.00 10.00 -18.47 0.0 1.0
25.00 10.00 -16.34 0.0 1.0
30.00 10.00 -14.65 0.0 1.0
35.00 10.00 -13.26 0.0 1.0
40.00 10.00 -12.11 0.0 1.0
45.00 10.00 -11.18 0.5 0.5
50.00 10.00 -10.44 0.5 0.5
55.00 10.00 -9.89 0.5 0.5
60.00 10.00 -9.54 0.5 0.5
65.00 10.00 -9.44 0.5 0.5
70.00 10.00 -9.67 0.5 0.5
75.00 10.00 -10.39 0.5 0.5
80.00 10.00 -12.01 0.5 0.5
85.00 10.00 -15.96 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -29.30 0.0 1.0
5.00 20.00 -30.08 0.0 1.0
10.00 20.00 -25.05 0.0 1.0
15.00 20.00 -21.19 0.0 1.0
20.00 20.00 -18.42 0.0 1.0
25.00 20.00 -16.30 0.0 1.0
30.00 20.00 -14.61 0.0 1.0
35.00 20.00 -13.22 0.0 1.0
40.00 20.00 -12.08 0.0 1.0
45.00 20.00 -11.15 0.5 0.5
50.00 20.00 -10.41 0.5 0.5
55.00 20.00 -9.86 0.5 0.5
60.00 20.00 -9.52 0.5 0.5
65.00 20.00 -9.42 0.5 0.5
70.00 20.00 -9.65 0.5 0.5
75.00 20.00 -10.37 0.5 0.5
80.00 20.00 -11.99 0.5 0.5
85.00 20.00 -15.94 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -30.01 0.0 1.0
5.00 30.00 -30.38 0.0 1.0
10.00 30.00 -24.98 0.0 1.0
15.00 30.00 -21.10 0.0 1.0
20.00 30.00 -18.33 0.0 1.0
25.00 30.00 -16.22 0.0 1.0
30.00 30.00 -14.54 0.0 1.0
35.00 30.00 -13.16 0.0 1.0
40.00 30.00 -12.03 0.0 1.0
45.00 30.00 -11.10 0.5 0.5
50.00 30.00 -10.37 0.5 0.5
55.00 30.00 -9.82 0.5 0.5
