# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 24.9 MHz
# Altitude: 5050 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 1.39 0.0 1.0
5.00 0.00 1.41 0.0 1.0
10.00 0.00 -0.66 0.0 1.0
15.00 0.00 -3.04 0.0 1.0
20.00 0.00 -5.18 0.0 1.0
25.00 0.00 -6.87 0.0 1.0
30.00 0.00 -3.89 0.0 1.0
35.00 0.00 -1.87 0.0 1.0
40.00 0.00 -0.73 0.0 1.0
45.00 0.00 1.20 0.5 0.5
50.00 0.00 2.90 0.5 0.5
55.00 0.00 3.64 0.5 0.5
60.00 0.00 3.66 0.5 0.5
65.00 0.00 3.40 0.5 0.5
70.00 0.00 3.02 0.5 0.5
75.00 0.00 2.42 0.5 0.5
80.00 0.00 1.47 0.5 0.5
85.00 0.00 0.12 0.5 0.5
90.00 0.00 -1.60 0.5 0.5
95.00 0.00 -3.68 0.5 0.5
100.00 0.00 -6.07 0.5 0.5
105.00 0.00 -8.76 0.5 0.5
110.00 0.00 -11.35 0.5 0.5
115.00 0.00 -12.14 0.5 0.5
120.00 0.00 -9.96 0.5 0.5
125.00 0.00 -6.89 0.5 0.5
130.00 0.00 -4.29 0.5 0.5
135.00 0.00 -2.53 0.5 0.5
140.00 0.00 -1.65 1.0 0.0
145.00 0.00 -1.40 1.0 0.0
150.00 0.00 -1.27 1.0 0.0
155.00 0.00 -1.19 1.0 0.0
160.00 0.00 -1.98 1.0 0.0
165.00 0.00 -3.91 1.0 0.0
170.00 0.00 -4.43 1.0 0.0
175.00 0.00 -3.30 1.0 0.0
180.00 0.00 -3.52 1.0 0.0
0.00 10.00 1.26 0.0 1.0
5.00 10.00 1.31 0.0 1.0
10.00 10.00 -0.75 0.0 1.0
15.00 10.00 -3.23 0.0 1.0
20.00 10.00 -5.37 0.0 1.0
25.00 10.00 -7.40 0.0 1.0
30.00 10.00 -4.56 0.0 1.0
35.00 10.00 -2.21 0.0 1.0
40.00 10.00 -0.98 0.0 1.0
45.00 10.00 0.75 0.5 0.5
50.00 10.00 2.38 0.5 0.5
55.00 10.00 3.18 0.5 0.5
60.00 10.00 3.32 0.5 0.5
65.00 10.00 3.19 0.5 0.5
70.00 10.00 2.91 0.5 0.5
75.00 10.00 2.39 0.5 0.5
80.00 10.00 1.48 0.5 0.5
85.00 10.00 0.16 0.5 0.5
90.00 10.00 -1.56 0.5 0.5
95.00 10.00 -3.67 0.5 0.5
100.00 10.00 -6.18 0.5 0.5
105.00 10.00 -9.22 0.5 0.5
110.00 10.00 -12.67 0.5 0.5
115.00 10.00 -13.92 0.5 0.5
120.00 10.00 -10.68 0.5 0.5
125.00 10.00 -7.03 0.5 0.5
130.00 10.00 -4.33 0.5 0.5
135.00 10.00 -2.64 0.5 0.5
140.00 10.00 -1.86 1.0 0.0
145.00 10.00 -1.70 1.0 0.0
150.00 10.00 -1.61 1.0 0.0
155.00 10.00 -1.56 1.0 0.0
160.00 10.00 -2.33 1.0 0.0
165.00 10.00 -4.12 1.0 0.0
170.00 10.00 -4.49 1.0 0.0
175.00 10.00 -3.43 1.0 0.0
180.00 10.00 -3.65 1.0 0.0
0.00 20.00 0.85 0.0 1.0
5.00 20.00 0.99 0.0 1.0
10.00 20.00 -0.99 0.0 1.0
15.00 20.00 -3.76 0.0 1.0
20.00 20.00 -5.95 0.0 1.0
25.00 20.00 -8.68 0.0 1.0
30.00 20.00 -6.77 0.0 1.0
35.00 20.00 -3.57 0.0 1.0
40.00 20.00 -2.01 0.0 1.0
45.00 20.00 -0.66 0.5 0.5
50.00 20.00 0.82 0.5 0.5
55.00 20.00 1.86 0.5 0.5
60.00 20.00 2.35 0.5 0.5
65.00 20.00 2.49 0.5 0.5
70.00 20.00 2.40 0.5 0.5
75.00 20.00 2.01 0.5 0.5
80.00 20.00 1.24 0.5 0.5
85.00 20.00 0.04 0.5 0.5
90.00 20.00 -1.58 0.5 0.5
95.00 20.00 -3.63 0.5 0.5
100.00 20.00 -6.21 0.5 0.5
105.00 20.00 -9.69 0.5 0.5
110.00 20.00 -14.98 0.5 0.5
115.00 20.00 -18.99 0.5 0.5
120.00 20.00 -12.54 0.5 0.5
125.00 20.00 -7.92 0.5 0.5
130.00 20.00 -5.13 0.5 0.5
135.00 20.00 -3.57 0.5 0.5
140.00 20.00 -2.92 1.0 0.0
145.00 20.00 -2.79 1.0 0.0
150.00 20.00 -2.65 1.0 0.0
155.00 20.00 -2.61 1.0 0.0
160.00 20.00 -3.31 1.0 0.0
165.00 20.00 -4.64 1.0 0.0
170.00 20.00 -4.69 1.0 0.0
175.00 20.00 -3.86 1.0 0.0
180.00 20.00 -4.06 1.0 0.0
0.00 30.00 0.14 0.0 1.0
5.00 30.00 0.42 0.0 1.0
10.00 30.00 -1.36 0.0 1.0
15.00 30.00 -4.47 0.0 1.0
20.00 30.00 -6.96 0.0 1.0
25.00 30.00 -9.85 0.0 1.0
30.00 30.00 -10.93 0.0 1.0
35.00 30.00 -6.79 0.0 1.0
40.00 30.00 -4.42 0.0 1.0
