# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 7.0 MHz
# Altitude: 3050 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -21.55 0.0 1.0
5.00 0.00 -22.04 0.0 1.0
10.00 0.00 -21.67 0.0 1.0
15.00 0.00 -20.39 0.0 1.0
20.00 0.00 -18.59 0.0 1.0
25.00 0.00 -16.67 0.0 1.0
30.00 0.00 -14.85 0.0 1.0
35.00 0.00 -13.22 0.0 1.0
40.00 0.00 -11.81 0.0 1.0
45.00 0.00 -10.61 0.5 0.5
50.00 0.00 -9.61 0.5 0.5
55.00 0.00 -8.83 0.5 0.5
60.00 0.00 -8.27 0.5 0.5
65.00 0.00 -7.96 0.5 0.5
70.00 0.00 -7.95 0.5 0.5
75.00 0.00 -8.38 0.5 0.5
80.00 0.00 -9.62 0.5 0.5
85.00 0.00 -13.02 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -21.50 0.0 1.0
5.00 10.00 -22.05 0.0 1.0
10.00 10.00 -21.68 0.0 1.0
15.00 10.00 -20.34 0.0 1.0
20.00 10.00 -18.49 0.0 1.0
25.00 10.00 -16.54 0.0 1.0
30.00 10.00 -14.72 0.0 1.0
35.00 10.00 -13.09 0.0 1.0
40.00 10.00 -11.69 0.0 1.0
45.00 10.00 -10.50 0.5 0.5
50.00 10.00 -9.52 0.5 0.5
55.00 10.00 -8.75 0.5 0.5
60.00 10.00 -8.19 0.5 0.5
65.00 10.00 -7.88 0.5 0.5
70.00 10.00 -7.88 0.5 0.5
75.00 10.00 -8.31 0.5 0.5
80.00 10.00 -9.56 0.5 0.5
85.00 10.00 -12.96 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -21.71 0.0 1.0
5.00 20.00 -22.36 0.0 1.0
10.00 20.00 -21.84 0.0 1.0
15.00 20.00 -20.27 0.0 1.0
20.00 20.00 -18.26 0.0 1.0
25.00 20.00 -16.26 0.0 1.0
30.00 20.00 -14.44 0.0 1.0
35.00 20.00 -12.84 0.0 1.0
40.00 20.00 -11.47 0.0 1.0
45.00 20.00 -10.31 0.5 0.5
50.00 20.00 -9.36 0.5 0.5
55.00 20.00 -8.62 0.5 0.5
60.00 20.00 -8.09 0.5 0.5
65.00 20.00 -7.79 0.5 0.5
70.00 20.00 -7.80 0.5 0.5
75.00 20.00 -8.24 0.5 0.5
80.00 20.00 -9.49 0.5 0.5
85.00 20.00 -12.90 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -22.20 0.0 1.0
5.00 30.00 -22.94 0.0 1.0
10.00 30.00 -22.08 0.0 1.0
15.00 30.00 -20.11 0.0 1.0
20.00 30.00 -17.90 0.0 1.0
25.00 30.00 -15.85 0.0 1.0
30.00 30.00 -14.05 0.0 1.0
35.00 30.00 -12.50 0.0 1.0
40.00 30.00 -11.18 0.0 1.0
45.00 30.00 -10.07 0.5 0.5
50.00 30.00 -9.17 0.5 0.5
55.00 30.00 -8.46 0.5 0.5
60.00 30.00 -7.96 0.5 0.5
65.00 30.00 -7.70 0.5 0.5
