# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 21.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -9.74 0.0 1.0
5.00 0.00 -8.94 0.0 1.0
10.00 0.00 -11.25 0.0 1.0
15.00 0.00 -7.14 0.0 1.0
20.00 0.00 -9.32 0.0 1.0
25.00 0.00 -8.24 0.0 1.0
30.00 0.00 -7.11 0.0 1.0
35.00 0.00 -6.16 0.0 1.0
40.00 0.00 -15.07 0.0 1.0
45.00 0.00 -0.01 0.5 0.5
50.00 0.00 -4.53 0.5 0.5
55.00 0.00 0.96 0.5 0.5
60.00 0.00 1.48 0.5 0.5
65.00 0.00 -16.67 0.5 0.5
70.00 0.00 -2.35 0.5 0.5
75.00 0.00 -11.52 0.5 0.5
80.00 0.00 -7.19 0.5 0.5
85.00 0.00 -7.80 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -9.16 0.0 1.0
5.00 10.00 -9.52 0.0 1.0
10.00 10.00 -22.23 0.0 1.0
15.00 10.00 -11.72 0.0 1.0
20.00 10.00 -7.15 0.0 1.0
25.00 10.00 1.48 0.0 1.0
30.00 10.00 -7.63 0.0 1.0
35.00 10.00 -4.55 0.0 1.0
40.00 10.00 -2.82 0.0 1.0
45.00 10.00 1.61 0.5 0.5
50.00 10.00 -1.91 0.5 0.5
55.00 10.00 -2.37 0.5 0.5
60.00 10.00 2.35 0.5 0.5
65.00 10.00 -7.29 0.5 0.5
70.00 10.00 -1.49 0.5 0.5
75.00 10.00 -6.33 0.5 0.5
80.00 10.00 -8.75 0.5 0.5
85.00 10.00 -7.60 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -8.76 0.0 1.0
5.00 20.00 -10.11 0.0 1.0
10.00 20.00 -18.84 0.0 1.0
15.00 20.00 -7.22 0.0 1.0
20.00 20.00 -2.88 0.0 1.0
25.00 20.00 4.87 0.0 1.0
30.00 20.00 -5.16 0.0 1.0
35.00 20.00 -2.72 0.0 1.0
40.00 20.00 -0.98 0.0 1.0
45.00 20.00 1.82 0.5 0.5
50.00 20.00 2.18 0.5 0.5
55.00 20.00 -4.03 0.5 0.5
60.00 20.00 3.13 0.5 0.5
65.00 20.00 3.26 0.5 0.5
70.00 20.00 -5.46 0.5 0.5
75.00 20.00 -0.66 0.5 0.5
80.00 20.00 -5.71 0.5 0.5
85.00 20.00 -5.11 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -8.53 0.0 1.0
5.00 30.00 -10.40 0.0 1.0
