# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 24.9 MHz
# Antenna: 80m Square Loop (82m total length)
# Height: 10m above ground
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0 0 21.33 0.7 0.3
0 10 21.33 0.7 0.3
0 20 21.33 0.7 0.3
0 30 21.33 0.7 0.3
0 40 21.33 0.7 0.3
0 50 21.33 0.7 0.3
0 60 21.33 0.7 0.3
0 70 21.33 0.7 0.3
0 80 21.33 0.7 0.3
0 90 21.33 0.7 0.3
0 100 21.33 0.7 0.3
0 110 21.33 0.7 0.3
0 120 21.33 0.7 0.3
0 130 21.33 0.7 0.3
0 140 21.33 0.7 0.3
0 150 21.33 0.7 0.3
0 160 21.33 0.7 0.3
0 170 21.33 0.7 0.3
0 180 21.33 0.7 0.3
0 190 21.33 0.7 0.3
0 200 21.33 0.7 0.3
0 210 21.33 0.7 0.3
0 220 21.33 0.7 0.3
0 230 21.33 0.7 0.3
0 240 21.33 0.7 0.3
0 250 21.33 0.7 0.3
0 260 21.33 0.7 0.3
0 270 21.33 0.7 0.3
0 280 21.33 0.7 0.3
0 290 21.33 0.7 0.3
0 300 21.33 0.7 0.3
0 310 21.33 0.7 0.3
0 320 21.33 0.7 0.3
0 330 21.33 0.7 0.3
0 340 21.33 0.7 0.3
0 350 21.33 0.7 0.3
5 0 21.33 0.7 0.3
5 10 21.33 0.7 0.3
5 20 21.33 0.7 0.3
5 30 21.33 0.7 0.3
5 40 21.33 0.7 0.3
5 50 21.33 0.7 0.3
5 60 21.33 0.7 0.3
5 70 21.33 0.7 0.3
5 80 21.33 0.7 0.3
5 90 21.33 0.7 0.3
5 100 21.33 0.7 0.3
5 110 21.33 0.7 0.3
5 120 21.33 0.7 0.3
5 130 21.33 0.7 0.3
5 140 21.33 0.7 0.3
5 150 21.33 0.7 0.3
5 160 21.33 0.7 0.3
5 170 21.33 0.7 0.3
5 180 21.33 0.7 0.3
5 190 21.33 0.7 0.3
5 200 21.33 0.7 0.3
5 210 21.33 0.7 0.3
5 220 21.33 0.7 0.3
5 230 21.33 0.7 0.3
5 240 21.33 0.7 0.3
5 250 21.33 0.7 0.3
5 260 21.33 0.7 0.3
5 270 21.33 0.7 0.3
5 280 21.33 0.7 0.3
5 290 21.33 0.7 0.3
5 300 21.33 0.7 0.3
5 310 21.33 0.7 0.3
5 320 21.33 0.7 0.3
5 330 21.33 0.7 0.3
5 340 21.33 0.7 0.3
5 350 21.33 0.7 0.3
10 0 21.33 0.7 0.3
10 10 21.33 0.7 0.3
10 20 21.33 0.7 0.3
10 30 21.33 0.7 0.3
10 40 21.33 0.7 0.3
10 50 21.33 0.7 0.3
10 60 21.33 0.7 0.3
10 70 21.33 0.7 0.3
10 80 21.33 0.7 0.3
10 90 21.33 0.7 0.3
10 100 21.33 0.7 0.3
10 110 21.33 0.7 0.3
10 120 21.33 0.7 0.3
10 130 21.33 0.7 0.3
10 140 21.33 0.7 0.3
10 150 21.33 0.7 0.3
10 160 21.33 0.7 0.3
10 170 21.33 0.7 0.3
10 180 21.33 0.7 0.3
10 190 21.33 0.7 0.3
10 200 21.33 0.7 0.3
10 210 21.33 0.7 0.3
10 220 21.33 0.7 0.3
10 230 21.33 0.7 0.3
10 240 21.33 0.7 0.3
10 250 21.33 0.7 0.3
10 260 21.33 0.7 0.3
10 270 21.33 0.7 0.3
10 280 21.33 0.7 0.3
10 290 21.33 0.7 0.3
10 300 21.33 0.7 0.3
10 310 21.33 0.7 0.3
10 320 21.33 0.7 0.3
10 330 21.33 0.7 0.3
10 340 21.33 0.7 0.3
10 350 21.33 0.7 0.3
15 0 21.33 0.7 0.3
15 10 21.33 0.7 0.3
15 20 21.33 0.7 0.3
15 30 21.33 0.7 0.3
15 40 21.33 0.7 0.3
15 50 21.33 0.7 0.3
15 60 21.33 0.7 0.3
15 70 21.33 0.7 0.3
15 80 21.33 0.7 0.3
15 90 21.33 0.7 0.3
15 100 21.33 0.7 0.3
15 110 21.33 0.7 0.3
15 120 21.33 0.7 0.3
15 130 21.33 0.7 0.3
15 140 21.33 0.7 0.3
15 150 21.33 0.7 0.3
15 160 21.33 0.7 0.3
15 170 21.33 0.7 0.3
15 180 21.33 0.7 0.3
15 190 21.33 0.7 0.3
15 200 21.33 0.7 0.3
15 210 21.33 0.7 0.3
15 220 21.33 0.7 0.3
15 230 21.33 0.7 0.3
15 240 21.33 0.7 0.3
15 250 21.33 0.7 0.3
15 260 21.33 0.7 0.3
15 270 21.33 0.7 0.3
15 280 21.33 0.7 0.3
15 290 21.33 0.7 0.3
15 300 21.33 0.7 0.3
15 310 21.33 0.7 0.3
15 320 21.33 0.7 0.3
15 330 21.33 0.7 0.3
15 340 21.33 0.7 0.3
15 350 21.33 0.7 0.3
20 0 21.33 0.7 0.3
20 10 21.33 0.7 0.3
20 20 21.33 0.7 0.3
20 30 21.33 0.7 0.3
20 40 21.33 0.7 0.3
20 50 21.33 0.7 0.3
20 60 21.33 0.7 0.3
20 70 21.33 0.7 0.3
20 80 21.33 0.7 0.3
20 90 21.33 0.7 0.3
20 100 21.33 0.7 0.3
20 110 21.33 0.7 0.3
20 120 21.33 0.7 0.3
20 130 21.33 0.7 0.3
20 140 21.33 0.7 0.3
20 150 21.33 0.7 0.3
20 160 21.33 0.7 0.3
20 170 21.33 0.7 0.3
20 180 21.33 0.7 0.3
20 190 21.33 0.7 0.3
20 200 21.33 0.7 0.3
20 210 21.33 0.7 0.3
20 220 21.33 0.7 0.3
20 230 21.33 0.7 0.3
20 240 21.33 0.7 0.3
20 250 21.33 0.7 0.3
20 260 21.33 0.7 0.3
20 270 21.33 0.7 0.3
20 280 21.33 0.7 0.3
20 290 21.33 0.7 0.3
20 300 21.33 0.7 0.3
20 310 21.33 0.7 0.3
20 320 21.33 0.7 0.3
20 330 21.33 0.7 0.3
20 340 21.33 0.7 0.3
20 350 21.33 0.7 0.3
25 0 21.33 0.7 0.3
25 10 21.33 0.7 0.3
25 20 21.33 0.7 0.3
25 30 21.33 0.7 0.3
25 40 21.33 0.7 0.3
25 50 21.33 0.7 0.3
25 60 21.33 0.7 0.3
25 70 21.33 0.7 0.3
25 80 21.33 0.7 0.3
25 90 21.33 0.7 0.3
25 100 21.33 0.7 0.3
25 110 21.33 0.7 0.3
25 120 21.33 0.7 0.3
25 130 21.33 0.7 0.3
25 140 21.33 0.7 0.3
25 150 21.33 0.7 0.3
25 160 21.33 0.7 0.3
25 170 21.33 0.7 0.3
25 180 21.33 0.7 0.3
25 190 21.33 0.7 0.3
25 200 21.33 0.7 0.3
25 210 21.33 0.7 0.3
25 220 21.33 0.7 0.3
25 230 21.33 0.7 0.3
25 240 21.33 0.7 0.3
25 250 21.33 0.7 0.3
25 260 21.33 0.7 0.3
25 270 21.33 0.7 0.3
