# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 36.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -16.14 0.0 1.0
5.00 0.00 -14.59 0.0 1.0
10.00 0.00 -13.12 0.0 1.0
15.00 0.00 -11.74 0.0 1.0
20.00 0.00 -10.46 0.0 1.0
25.00 0.00 -9.29 0.0 1.0
30.00 0.00 -8.25 0.0 1.0
35.00 0.00 -7.36 0.0 1.0
40.00 0.00 -6.62 0.0 1.0
45.00 0.00 -6.05 0.5 0.5
50.00 0.00 -5.65 0.5 0.5
55.00 0.00 -5.44 0.5 0.5
60.00 0.00 -5.45 0.5 0.5
65.00 0.00 -5.71 0.5 0.5
70.00 0.00 -6.32 0.5 0.5
75.00 0.00 -7.46 0.5 0.5
80.00 0.00 -9.57 0.5 0.5
85.00 0.00 -14.11 0.5 0.5
0.00 10.00 -16.14 0.0 1.0
5.00 10.00 -14.64 0.0 1.0
10.00 10.00 -13.20 0.0 1.0
15.00 10.00 -11.82 0.0 1.0
20.00 10.00 -10.53 0.0 1.0
25.00 10.00 -9.35 0.0 1.0
30.00 10.00 -8.30 0.0 1.0
35.00 10.00 -7.40 0.0 1.0
40.00 10.00 -6.66 0.0 1.0
45.00 10.00 -6.09 0.5 0.5
50.00 10.00 -5.70 0.5 0.5
55.00 10.00 -5.49 0.5 0.5
60.00 10.00 -5.51 0.5 0.5
65.00 10.00 -5.78 0.5 0.5
70.00 10.00 -6.41 0.5 0.5
75.00 10.00 -7.56 0.5 0.5
80.00 10.00 -9.67 0.5 0.5
85.00 10.00 -14.22 0.5 0.5
0.00 20.00 -16.14 0.0 1.0
5.00 20.00 -14.72 0.0 1.0
10.00 20.00 -13.34 0.0 1.0
15.00 20.00 -12.00 0.0 1.0
20.00 20.00 -10.72 0.0 1.0
25.00 20.00 -9.54 0.0 1.0
30.00 20.00 -8.49 0.0 1.0
35.00 20.00 -7.58 0.0 1.0
40.00 20.00 -6.83 0.0 1.0
45.00 20.00 -6.25 0.5 0.5
50.00 20.00 -5.86 0.5 0.5
55.00 20.00 -5.65 0.5 0.5
60.00 20.00 -5.67 0.5 0.5
65.00 20.00 -5.94 0.5 0.5
70.00 20.00 -6.57 0.5 0.5
75.00 20.00 -7.72 0.5 0.5
80.00 20.00 -9.84 0.5 0.5
85.00 20.00 -14.38 0.5 0.5
0.00 30.00 -16.14 0.0 1.0
5.00 30.00 -14.85 0.0 1.0
10.00 30.00 -13.55 0.0 1.0
15.00 30.00 -12.27 0.0 1.0
20.00 30.00 -11.03 0.0 1.0
25.00 30.00 -9.86 0.0 1.0
30.00 30.00 -8.81 0.0 1.0
35.00 30.00 -7.89 0.0 1.0
40.00 30.00 -7.13 0.0 1.0
45.00 30.00 -6.54 0.5 0.5
50.00 30.00 -6.13 0.5 0.5
55.00 30.00 -5.91 0.5 0.5
60.00 30.00 -5.91 0.5 0.5
65.00 30.00 -6.18 0.5 0.5
70.00 30.00 -6.79 0.5 0.5
75.00 30.00 -7.94 0.5 0.5
80.00 30.00 -10.05 0.5 0.5
85.00 30.00 -14.60 0.5 0.5
0.00 40.00 -16.14 0.0 1.0
5.00 40.00 -15.01 0.0 1.0
10.00 40.00 -13.83 0.0 1.0
15.00 40.00 -12.63 0.0 1.0
20.00 40.00 -11.44 0.0 1.0
25.00 40.00 -10.30 0.0 1.0
30.00 40.00 -9.26 0.0 1.0
35.00 40.00 -8.34 0.0 1.0
40.00 40.00 -7.57 0.0 1.0
45.00 40.00 -6.96 0.5 0.5
50.00 40.00 -6.52 0.5 0.5
55.00 40.00 -6.28 0.5 0.5
60.00 40.00 -6.26 0.5 0.5
65.00 40.00 -6.50 0.5 0.5
70.00 40.00 -7.09 0.5 0.5
75.00 40.00 -8.22 0.5 0.5
80.00 40.00 -10.32 0.5 0.5
85.00 40.00 -14.86 0.5 0.5
0.00 50.00 -16.14 0.0 1.0
5.00 50.00 -15.20 0.0 1.0
10.00 50.00 -14.17 0.0 1.0
15.00 50.00 -13.08 0.0 1.0
20.00 50.00 -11.96 0.0 1.0
25.00 50.00 -10.86 0.0 1.0
30.00 50.00 -9.84 0.0 1.0
35.00 50.00 -8.92 0.0 1.0
40.00 50.00 -8.14 0.0 1.0
45.00 50.00 -7.51 0.5 0.5
50.00 50.00 -7.05 0.5 0.5
55.00 50.00 -6.77 0.5 0.5
60.00 50.00 -6.72 0.5 0.5
65.00 50.00 -6.93 0.5 0.5
70.00 50.00 -7.49 0.5 0.5
75.00 50.00 -8.60 0.5 0.5
80.00 50.00 -10.68 0.5 0.5
85.00 50.00 -15.21 0.5 0.5
0.00 60.00 -16.14 0.0 1.0
5.00 60.00 -15.42 0.0 1.0
10.00 60.00 -14.57 0.0 1.0
15.00 60.00 -13.60 0.0 1.0
20.00 60.00 -12.58 0.0 1.0
25.00 60.00 -11.55 0.0 1.0
30.00 60.00 -10.56 0.0 1.0
35.00 60.00 -9.65 0.0 1.0
40.00 60.00 -8.86 0.0 1.0
45.00 60.00 -8.21 0.5 0.5
50.00 60.00 -7.72 0.5 0.5
55.00 60.00 -7.42 0.5 0.5
60.00 60.00 -7.33 0.5 0.5
65.00 60.00 -7.50 0.5 0.5
70.00 60.00 -8.03 0.5 0.5
75.00 60.00 -9.11 0.5 0.5
80.00 60.00 -11.18 0.5 0.5
85.00 60.00 -15.70 0.5 0.5
0.00 70.00 -16.14 0.0 1.0
5.00 70.00 -15.67 0.0 1.0
10.00 70.00 -15.01 0.0 1.0
15.00 70.00 -14.21 0.0 1.0
20.00 70.00 -13.30 0.0 1.0
25.00 70.00 -12.35 0.0 1.0
30.00 70.00 -11.41 0.0 1.0
35.00 70.00 -10.53 0.0 1.0
40.00 70.00 -9.74 0.0 1.0
45.00 70.00 -9.08 0.5 0.5
50.00 70.00 -8.57 0.5 0.5
55.00 70.00 -8.24 0.5 0.5
60.00 70.00 -8.12 0.5 0.5
65.00 70.00 -8.26 0.5 0.5
70.00 70.00 -8.77 0.5 0.5
75.00 70.00 -9.82 0.5 0.5
80.00 70.00 -11.87 0.5 0.5
85.00 70.00 -16.37 0.5 0.5
0.00 80.00 -16.14 0.0 1.0
5.00 80.00 -15.93 0.0 1.0
10.00 80.00 -15.50 0.0 1.0
15.00 80.00 -14.87 0.0 1.0
20.00 80.00 -14.10 0.0 1.0
25.00 80.00 -13.24 0.0 1.0
30.00 80.00 -12.37 0.0 1.0
35.00 80.00 -11.53 0.0 1.0
40.00 80.00 -10.77 0.0 1.0
45.00 80.00 -10.12 0.5 0.5
50.00 80.00 -9.61 0.5 0.5
55.00 80.00 -9.27 0.5 0.5
60.00 80.00 -9.13 0.5 0.5
65.00 80.00 -9.26 0.5 0.5
70.00 80.00 -9.74 0.5 0.5
75.00 80.00 -10.78 0.5 0.5
80.00 80.00 -12.81 0.5 0.5
85.00 80.00 -17.31 0.5 0.5
0.00 90.00 -16.14 0.0 1.0
5.00 90.00 -16.20 0.0 1.0
10.00 90.00 -16.02 0.0 1.0
15.00 90.00 -15.59 0.0 1.0
20.00 90.00 -14.97 0.0 1.0
25.00 90.00 -14.22 0.0 1.0
30.00 90.00 -13.44 0.0 1.0
35.00 90.00 -12.66 0.0 1.0
40.00 90.00 -11.95 0.0 1.0
45.00 90.00 -11.34 0.5 0.5
50.00 90.00 -10.85 0.5 0.5
55.00 90.00 -10.52 0.5 0.5
60.00 90.00 -10.39 0.5 0.5
65.00 90.00 -10.52 0.5 0.5
70.00 90.00 -11.01 0.5 0.5
75.00 90.00 -12.05 0.5 0.5
80.00 90.00 -14.08 0.5 0.5
85.00 90.00 -18.58 0.5 0.5
0.00 100.00 -16.14 0.0 1.0
5.00 100.00 -16.48 0.0 1.0
10.00 100.00 -16.56 0.0 1.0
15.00 100.00 -16.35 0.0 1.0
20.00 100.00 -15.89 0.0 1.0
25.00 100.00 -15.28 0.0 1.0
30.00 100.00 -14.59 0.0 1.0
35.00 100.00 -13.90 0.0 1.0
40.00 100.00 -13.26 0.0 1.0
45.00 100.00 -12.71 0.5 0.5
50.00 100.00 -12.29 0.5 0.5
55.00 100.00 -12.01 0.5 0.5
60.00 100.00 -11.93 0.5 0.5
65.00 100.00 -12.10 0.5 0.5
70.00 100.00 -12.62 0.5 0.5
75.00 100.00 -13.68 0.5 0.5
80.00 100.00 -15.73 0.5 0.5
85.00 100.00 -20.24 0.5 0.5
0.00 110.00 -16.14 0.0 1.0
5.00 110.00 -16.76 0.0 1.0
10.00 110.00 -17.11 0.0 1.0
15.00 110.00 -17.14 0.0 1.0
20.00 110.00 -16.87 0.0 1.0
25.00 110.00 -16.40 0.0 1.0
30.00 110.00 -15.82 0.0 1.0
35.00 110.00 -15.23 0.0 1.0
40.00 110.00 -14.68 0.0 1.0
45.00 110.00 -14.23 0.5 0.5
50.00 110.00 -13.90 0.5 0.5
55.00 110.00 -13.72 0.5 0.5
60.00 110.00 -13.72 0.5 0.5
65.00 110.00 -13.98 0.5 0.5
70.00 110.00 -14.57 0.5 0.5
75.00 110.00 -15.69 0.5 0.5
80.00 110.00 -17.80 0.5 0.5
85.00 110.00 -22.34 0.5 0.5
0.00 120.00 -16.14 0.0 1.0
5.00 120.00 -17.02 0.0 1.0
10.00 120.00 -17.66 0.0 1.0
15.00 120.00 -17.96 0.0 1.0
20.00 120.00 -17.92 0.0 1.0
25.00 120.00 -17.60 0.0 1.0
30.00 120.00 -17.14 0.0 1.0
35.00 120.00 -16.65 0.0 1.0
40.00 120.00 -16.21 0.0 1.0
45.00 120.00 -15.86 0.5 0.5
50.00 120.00 -15.64 0.5 0.5
55.00 120.00 -15.58 0.5 0.5
60.00 120.00 -15.72 0.5 0.5
65.00 120.00 -16.09 0.5 0.5
70.00 120.00 -16.80 0.5 0.5
75.00 120.00 -18.02 0.5 0.5
80.00 120.00 -20.20 0.5 0.5
85.00 120.00 -24.81 0.5 0.5
0.00 130.00 -16.14 0.0 1.0
5.00 130.00 -17.26 0.0 1.0
10.00 130.00 -18.19 0.0 1.0
15.00 130.00 -18.81 0.0 1.0
20.00 130.00 -19.04 0.0 1.0
25.00 130.00 -18.93 0.0 1.0
30.00 130.00 -18.60 0.0 1.0
35.00 130.00 -18.21 0.0 1.0
40.00 130.00 -17.85 0.0 1.0
45.00 130.00 -17.58 0.5 0.5
50.00 130.00 -17.45 0.5 0.5
55.00 130.00 -17.49 0.5 0.5
60.00 130.00 -17.72 0.5 0.5
65.00 130.00 -18.19 0.5 0.5
70.00 130.00 -19.00 0.5 0.5
75.00 130.00 -20.31 0.5 0.5
80.00 130.00 -22.58 0.5 0.5
85.00 130.00 -27.24 0.5 0.5
0.00 140.00 -16.14 0.0 1.0
5.00 140.00 -17.47 0.0 1.0
10.00 140.00 -18.69 0.0 1.0
15.00 140.00 -19.67 0.0 1.0
20.00 140.00 -20.26 0.0 1.0
25.00 140.00 -20.44 0.0 1.0
30.00 140.00 -20.30 0.0 1.0
35.00 140.00 -19.99 0.0 1.0
40.00 140.00 -19.65 0.0 1.0
45.00 140.00 -19.37 0.5 0.5
50.00 140.00 -19.21 0.5 0.5
55.00 140.00 -19.20 0.5 0.5
60.00 140.00 -19.37 0.5 0.5
65.00 140.00 -19.79 0.5 0.5
70.00 140.00 -20.54 0.5 0.5
75.00 140.00 -21.79 0.5 0.5
80.00 140.00 -24.01 0.5 0.5
85.00 140.00 -28.64 0.5 0.5
0.00 150.00 -16.14 0.0 1.0
5.00 150.00 -17.64 0.0 1.0
10.00 150.00 -19.13 0.0 1.0
15.00 150.00 -20.50 0.0 1.0
20.00 150.00 -21.59 0.0 1.0
25.00 150.00 -22.24 0.0 1.0
30.00 150.00 -22.39 0.0 1.0
35.00 150.00 -22.14 0.0 1.0
40.00 150.00 -21.68 0.0 1.0
45.00 150.00 -21.18 0.5 0.5
50.00 150.00 -20.73 0.5 0.5
