# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 36.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -12.42 0.0 1.0
5.00 0.00 -11.83 0.0 1.0
10.00 0.00 -11.16 0.0 1.0
15.00 0.00 -10.47 0.0 1.0
20.00 0.00 -9.79 0.0 1.0
25.00 0.00 -9.18 0.0 1.0
30.00 0.00 -8.65 0.0 1.0
35.00 0.00 -8.24 0.0 1.0
40.00 0.00 -7.95 0.0 1.0
45.00 0.00 -7.81 0.5 0.5
50.00 0.00 -7.82 0.5 0.5
55.00 0.00 -8.02 0.5 0.5
60.00 0.00 -8.42 0.5 0.5
65.00 0.00 -9.08 0.5 0.5
70.00 0.00 -10.08 0.5 0.5
75.00 0.00 -11.61 0.5 0.5
80.00 0.00 -14.09 0.5 0.5
85.00 0.00 -18.96 0.5 0.5
0.00 10.00 -12.42 0.0 1.0
5.00 10.00 -11.76 0.0 1.0
10.00 10.00 -11.07 0.0 1.0
15.00 10.00 -10.39 0.0 1.0
20.00 10.00 -9.75 0.0 1.0
25.00 10.00 -9.18 0.0 1.0
30.00 10.00 -8.71 0.0 1.0
35.00 10.00 -8.34 0.0 1.0
40.00 10.00 -8.10 0.0 1.0
45.00 10.00 -8.00 0.5 0.5
50.00 10.00 -8.06 0.5 0.5
55.00 10.00 -8.29 0.5 0.5
60.00 10.00 -8.73 0.5 0.5
65.00 10.00 -9.43 0.5 0.5
70.00 10.00 -10.47 0.5 0.5
75.00 10.00 -12.03 0.5 0.5
80.00 10.00 -14.55 0.5 0.5
85.00 10.00 -19.46 0.5 0.5
0.00 20.00 -12.42 0.0 1.0
5.00 20.00 -11.71 0.0 1.0
10.00 20.00 -11.02 0.0 1.0
15.00 20.00 -10.37 0.0 1.0
20.00 20.00 -9.77 0.0 1.0
25.00 20.00 -9.26 0.0 1.0
30.00 20.00 -8.84 0.0 1.0
35.00 20.00 -8.53 0.0 1.0
40.00 20.00 -8.34 0.0 1.0
45.00 20.00 -8.28 0.5 0.5
50.00 20.00 -8.38 0.5 0.5
55.00 20.00 -8.64 0.5 0.5
60.00 20.00 -9.10 0.5 0.5
65.00 20.00 -9.81 0.5 0.5
70.00 20.00 -10.86 0.5 0.5
75.00 20.00 -12.42 0.5 0.5
80.00 20.00 -14.93 0.5 0.5
85.00 20.00 -19.83 0.5 0.5
0.00 30.00 -12.42 0.0 1.0
5.00 30.00 -11.69 0.0 1.0
10.00 30.00 -11.01 0.0 1.0
15.00 30.00 -10.39 0.0 1.0
20.00 30.00 -9.86 0.0 1.0
25.00 30.00 -9.41 0.0 1.0
30.00 30.00 -9.06 0.0 1.0
35.00 30.00 -8.81 0.0 1.0
40.00 30.00 -8.68 0.0 1.0
45.00 30.00 -8.67 0.5 0.5
50.00 30.00 -8.80 0.5 0.5
55.00 30.00 -9.08 0.5 0.5
60.00 30.00 -9.56 0.5 0.5
65.00 30.00 -10.26 0.5 0.5
70.00 30.00 -11.30 0.5 0.5
75.00 30.00 -12.83 0.5 0.5
80.00 30.00 -15.29 0.5 0.5
85.00 30.00 -20.13 0.5 0.5
0.00 40.00 -12.42 0.0 1.0
5.00 40.00 -11.68 0.0 1.0
10.00 40.00 -11.03 0.0 1.0
15.00 40.00 -10.47 0.0 1.0
20.00 40.00 -10.00 0.0 1.0
25.00 40.00 -9.63 0.0 1.0
30.00 40.00 -9.36 0.0 1.0
35.00 40.00 -9.19 0.0 1.0
40.00 40.00 -9.12 0.0 1.0
45.00 40.00 -9.17 0.5 0.5
50.00 40.00 -9.34 0.5 0.5
55.00 40.00 -9.66 0.5 0.5
60.00 40.00 -10.14 0.5 0.5
65.00 40.00 -10.84 0.5 0.5
70.00 40.00 -11.85 0.5 0.5
75.00 40.00 -13.34 0.5 0.5
80.00 40.00 -15.74 0.5 0.5
85.00 40.00 -20.51 0.5 0.5
0.00 50.00 -12.42 0.0 1.0
5.00 50.00 -11.69 0.0 1.0
10.00 50.00 -11.08 0.0 1.0
15.00 50.00 -10.58 0.0 1.0
20.00 50.00 -10.20 0.0 1.0
25.00 50.00 -9.91 0.0 1.0
30.00 50.00 -9.73 0.0 1.0
35.00 50.00 -9.65 0.0 1.0
40.00 50.00 -9.67 0.0 1.0
45.00 50.00 -9.79 0.5 0.5
50.00 50.00 -10.03 0.5 0.5
55.00 50.00 -10.39 0.5 0.5
60.00 50.00 -10.90 0.5 0.5
65.00 50.00 -11.61 0.5 0.5
70.00 50.00 -12.60 0.5 0.5
75.00 50.00 -14.05 0.5 0.5
80.00 50.00 -16.41 0.5 0.5
85.00 50.00 -21.13 0.5 0.5
0.00 60.00 -12.42 0.0 1.0
5.00 60.00 -11.72 0.0 1.0
10.00 60.00 -11.16 0.0 1.0
