# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 3.5 MHz
# Altitude: 6050 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -16.56 0.0 1.0
5.00 0.00 -18.52 0.0 1.0
10.00 0.00 -19.22 0.0 1.0
15.00 0.00 -18.05 0.0 1.0
20.00 0.00 -16.07 0.0 1.0
25.00 0.00 -14.15 0.0 1.0
30.00 0.00 -12.54 0.0 1.0
35.00 0.00 -11.21 0.0 1.0
40.00 0.00 -10.15 0.0 1.0
45.00 0.00 -9.30 0.5 0.5
50.00 0.00 -8.63 0.5 0.5
55.00 0.00 -8.14 0.5 0.5
60.00 0.00 -7.81 0.5 0.5
65.00 0.00 -7.66 0.5 0.5
70.00 0.00 -7.72 0.5 0.5
75.00 0.00 -8.12 0.5 0.5
80.00 0.00 -9.15 0.5 0.5
85.00 0.00 -12.03 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -16.66 0.0 1.0
5.00 10.00 -18.64 0.0 1.0
10.00 10.00 -19.33 0.0 1.0
15.00 10.00 -18.13 0.0 1.0
20.00 10.00 -16.12 0.0 1.0
25.00 10.00 -14.19 0.0 1.0
30.00 10.00 -12.56 0.0 1.0
35.00 10.00 -11.24 0.0 1.0
40.00 10.00 -10.16 0.0 1.0
45.00 10.00 -9.31 0.5 0.5
50.00 10.00 -8.64 0.5 0.5
55.00 10.00 -8.14 0.5 0.5
60.00 10.00 -7.80 0.5 0.5
65.00 10.00 -7.65 0.5 0.5
70.00 10.00 -7.71 0.5 0.5
75.00 10.00 -8.11 0.5 0.5
80.00 10.00 -9.13 0.5 0.5
85.00 10.00 -12.02 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -17.04 0.0 1.0
5.00 20.00 -19.07 0.0 1.0
10.00 20.00 -19.67 0.0 1.0
15.00 20.00 -18.29 0.0 1.0
20.00 20.00 -16.17 0.0 1.0
25.00 20.00 -14.20 0.0 1.0
30.00 20.00 -12.56 0.0 1.0
35.00 20.00 -11.22 0.0 1.0
40.00 20.00 -10.14 0.0 1.0
45.00 20.00 -9.28 0.5 0.5
50.00 20.00 -8.61 0.5 0.5
55.00 20.00 -8.10 0.5 0.5
60.00 20.00 -7.76 0.5 0.5
65.00 20.00 -7.60 0.5 0.5
70.00 20.00 -7.66 0.5 0.5
75.00 20.00 -8.05 0.5 0.5
80.00 20.00 -9.08 0.5 0.5
85.00 20.00 -11.96 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -17.71 0.0 1.0
5.00 30.00 -19.84 0.0 1.0
10.00 30.00 -20.23 0.0 1.0
15.00 30.00 -18.49 0.0 1.0
20.00 30.00 -16.21 0.0 1.0
25.00 30.00 -14.18 0.0 1.0
30.00 30.00 -12.51 0.0 1.0
35.00 30.00 -11.17 0.0 1.0
40.00 30.00 -10.09 0.0 1.0
45.00 30.00 -9.22 0.5 0.5
50.00 30.00 -8.54 0.5 0.5
55.00 30.00 -8.03 0.5 0.5
