# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 3.5 MHz
# Altitude: 2700 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0 0 .50 0.0 1.0
0 10 .50 0.0 1.0
0 20 .50 0.0 1.0
0 30 .50 0.0 1.0
0 40 .50 0.0 1.0
0 50 .50 0.0 1.0
0 60 .50 0.0 1.0
0 70 .50 0.0 1.0
0 80 .50 0.0 1.0
0 90 .50 0.0 1.0
0 100 .50 0.0 1.0
0 110 .50 0.0 1.0
0 120 .50 0.0 1.0
0 130 .50 0.0 1.0
0 140 .50 0.0 1.0
0 150 .50 0.0 1.0
0 160 .50 0.0 1.0
0 170 .50 0.0 1.0
0 180 .50 0.0 1.0
0 190 .50 0.0 1.0
0 200 .50 0.0 1.0
0 210 .50 0.0 1.0
0 220 .50 0.0 1.0
0 230 .50 0.0 1.0
0 240 .50 0.0 1.0
0 250 .50 0.0 1.0
0 260 .50 0.0 1.0
0 270 .50 0.0 1.0
0 280 .50 0.0 1.0
0 290 .50 0.0 1.0
0 300 .50 0.0 1.0
0 310 .50 0.0 1.0
0 320 .50 0.0 1.0
0 330 .50 0.0 1.0
0 340 .50 0.0 1.0
0 350 .50 0.0 1.0
5 0 .50 0.0 1.0
5 10 .50 0.0 1.0
5 20 .50 0.0 1.0
5 30 .50 0.0 1.0
5 40 .50 0.0 1.0
5 50 .50 0.0 1.0
5 60 .50 0.0 1.0
5 70 .50 0.0 1.0
5 80 .50 0.0 1.0
5 90 .50 0.0 1.0
5 100 .50 0.0 1.0
5 110 .50 0.0 1.0
5 120 .50 0.0 1.0
5 130 .50 0.0 1.0
5 140 .50 0.0 1.0
5 150 .50 0.0 1.0
5 160 .50 0.0 1.0
5 170 .50 0.0 1.0
5 180 .50 0.0 1.0
5 190 .50 0.0 1.0
5 200 .50 0.0 1.0
5 210 .50 0.0 1.0
5 220 .50 0.0 1.0
5 230 .50 0.0 1.0
5 240 .50 0.0 1.0
5 250 .50 0.0 1.0
5 260 .50 0.0 1.0
5 270 .50 0.0 1.0
5 280 .50 0.0 1.0
5 290 .50 0.0 1.0
5 300 .50 0.0 1.0
5 310 .50 0.0 1.0
5 320 .50 0.0 1.0
5 330 .50 0.0 1.0
5 340 .50 0.0 1.0
5 350 .50 0.0 1.0
10 0 .50 0.0 1.0
10 10 .50 0.0 1.0
10 20 .50 0.0 1.0
10 30 .50 0.0 1.0
10 40 .50 0.0 1.0
10 50 .50 0.0 1.0
10 60 .50 0.0 1.0
10 70 .50 0.0 1.0
10 80 .50 0.0 1.0
10 90 .50 0.0 1.0
10 100 .50 0.0 1.0
10 110 .50 0.0 1.0
10 120 .50 0.0 1.0
10 130 .50 0.0 1.0
10 140 .50 0.0 1.0
10 150 .50 0.0 1.0
10 160 .50 0.0 1.0
10 170 .50 0.0 1.0
10 180 .50 0.0 1.0
10 190 .50 0.0 1.0
10 200 .50 0.0 1.0
10 210 .50 0.0 1.0
10 220 .50 0.0 1.0
10 230 .50 0.0 1.0
10 240 .50 0.0 1.0
10 250 .50 0.0 1.0
10 260 .50 0.0 1.0
10 270 .50 0.0 1.0
10 280 .50 0.0 1.0
10 290 .50 0.0 1.0
10 300 .50 0.0 1.0
10 310 .50 0.0 1.0
10 320 .50 0.0 1.0
10 330 .50 0.0 1.0
10 340 .50 0.0 1.0
10 350 .50 0.0 1.0
15 0 .50 0.0 1.0
15 10 .50 0.0 1.0
15 20 .50 0.0 1.0
15 30 .50 0.0 1.0
15 40 .50 0.0 1.0
15 50 .50 0.0 1.0
15 60 .50 0.0 1.0
15 70 .50 0.0 1.0
15 80 .50 0.0 1.0
15 90 .50 0.0 1.0
15 100 .50 0.0 1.0
15 110 .50 0.0 1.0
15 120 .50 0.0 1.0
15 130 .50 0.0 1.0
15 140 .50 0.0 1.0
15 150 .50 0.0 1.0
15 160 .50 0.0 1.0
15 170 .50 0.0 1.0
15 180 .50 0.0 1.0
15 190 .50 0.0 1.0
15 200 .50 0.0 1.0
15 210 .50 0.0 1.0
15 220 .50 0.0 1.0
15 230 .50 0.0 1.0
15 240 .50 0.0 1.0
15 250 .50 0.0 1.0
15 260 .50 0.0 1.0
15 270 .50 0.0 1.0
15 280 .50 0.0 1.0
15 290 .50 0.0 1.0
15 300 .50 0.0 1.0
15 310 .50 0.0 1.0
15 320 .50 0.0 1.0
15 330 .50 0.0 1.0
15 340 .50 0.0 1.0
15 350 .50 0.0 1.0
20 0 .50 0.0 1.0
20 10 .50 0.0 1.0
20 20 .50 0.0 1.0
20 30 .50 0.0 1.0
20 40 .50 0.0 1.0
20 50 .50 0.0 1.0
20 60 .50 0.0 1.0
20 70 .50 0.0 1.0
20 80 .50 0.0 1.0
20 90 .50 0.0 1.0
20 100 .50 0.0 1.0
20 110 .50 0.0 1.0
20 120 .50 0.0 1.0
20 130 .50 0.0 1.0
20 140 .50 0.0 1.0
20 150 .50 0.0 1.0
20 160 .50 0.0 1.0
20 170 .50 0.0 1.0
20 180 .50 0.0 1.0
20 190 .50 0.0 1.0
20 200 .50 0.0 1.0
20 210 .50 0.0 1.0
20 220 .50 0.0 1.0
20 230 .50 0.0 1.0
20 240 .50 0.0 1.0
20 250 .50 0.0 1.0
20 260 .50 0.0 1.0
20 270 .50 0.0 1.0
20 280 .50 0.0 1.0
20 290 .50 0.0 1.0
20 300 .50 0.0 1.0
20 310 .50 0.0 1.0
20 320 .50 0.0 1.0
20 330 .50 0.0 1.0
20 340 .50 0.0 1.0
20 350 .50 0.0 1.0
25 0 .50 0.0 1.0
25 10 .50 0.0 1.0
25 20 .50 0.0 1.0
25 30 .50 0.0 1.0
25 40 .50 0.0 1.0
25 50 .50 0.0 1.0
25 60 .50 0.0 1.0
25 70 .50 0.0 1.0
25 80 .50 0.0 1.0
25 90 .50 0.0 1.0
25 100 .50 0.0 1.0
25 110 .50 0.0 1.0
25 120 .50 0.0 1.0
25 130 .50 0.0 1.0
25 140 .50 0.0 1.0
25 150 .50 0.0 1.0
25 160 .50 0.0 1.0
25 170 .50 0.0 1.0
25 180 .50 0.0 1.0
25 190 .50 0.0 1.0
25 200 .50 0.0 1.0
25 210 .50 0.0 1.0
25 220 .50 0.0 1.0
25 230 .50 0.0 1.0
25 240 .50 0.0 1.0
25 250 .50 0.0 1.0
25 260 .50 0.0 1.0
25 270 .50 0.0 1.0
25 280 .50 0.0 1.0
25 290 .50 0.0 1.0
25 300 .50 0.0 1.0
25 310 .50 0.0 1.0
25 320 .50 0.0 1.0
25 330 .50 0.0 1.0
25 340 .50 0.0 1.0
25 350 .50 0.0 1.0
30 0 0 0.0 1.0
30 10 0 0.0 1.0
30 20 0 0.0 1.0
30 30 0 0.0 1.0
30 40 0 0.0 1.0
30 50 0 0.0 1.0
30 60 0 0.0 1.0
30 70 0 0.0 1.0
30 80 0 0.0 1.0
30 90 0 0.0 1.0
30 100 0 0.0 1.0
30 110 0 0.0 1.0
30 120 0 0.0 1.0
30 130 0 0.0 1.0
30 140 0 0.0 1.0
30 150 0 0.0 1.0
30 160 0 0.0 1.0
30 170 0 0.0 1.0
30 180 0 0.0 1.0
30 190 0 0.0 1.0
30 200 0 0.0 1.0
30 210 0 0.0 1.0
30 220 0 0.0 1.0
30 230 0 0.0 1.0
30 240 0 0.0 1.0
30 250 0 0.0 1.0
30 260 0 0.0 1.0
30 270 0 0.0 1.0
30 280 0 0.0 1.0
30 290 0 0.0 1.0
30 300 0 0.0 1.0
30 310 0 0.0 1.0
30 320 0 0.0 1.0
30 330 0 0.0 1.0
30 340 0 0.0 1.0
30 350 0 0.0 1.0
35 0 0 0.0 1.0
35 10 0 0.0 1.0
35 20 0 0.0 1.0
35 30 0 0.0 1.0
35 40 0 0.0 1.0
35 50 0 0.0 1.0
35 60 0 0.0 1.0
35 70 0 0.0 1.0
35 80 0 0.0 1.0
35 90 0 0.0 1.0
35 100 0 0.0 1.0
35 110 0 0.0 1.0
35 120 0 0.0 1.0
35 130 0 0.0 1.0
35 140 0 0.0 1.0
35 150 0 0.0 1.0
35 160 0 0.0 1.0
35 170 0 0.0 1.0
35 180 0 0.0 1.0
35 190 0 0.0 1.0
35 200 0 0.0 1.0
35 210 0 0.0 1.0
35 220 0 0.0 1.0
35 230 0 0.0 1.0
35 240 0 0.0 1.0
35 250 0 0.0 1.0
35 260 0 0.0 1.0
35 270 0 0.0 1.0
35 280 0 0.0 1.0
35 290 0 0.0 1.0
35 300 0 0.0 1.0
35 310 0 0.0 1.0
35 320 0 0.0 1.0
35 330 0 0.0 1.0
35 340 0 0.0 1.0
35 350 0 0.0 1.0
40 0 0 0.0 1.0
40 10 0 0.0 1.0
40 20 0 0.0 1.0
40 30 0 0.0 1.0
40 40 0 0.0 1.0
40 50 0 0.0 1.0
40 60 0 0.0 1.0
40 70 0 0.0 1.0
40 80 0 0.0 1.0
40 90 0 0.0 1.0
40 100 0 0.0 1.0
40 110 0 0.0 1.0
40 120 0 0.0 1.0
40 130 0 0.0 1.0
40 140 0 0.0 1.0
40 150 0 0.0 1.0
40 160 0 0.0 1.0
40 170 0 0.0 1.0
40 180 0 0.0 1.0
40 190 0 0.0 1.0
40 200 0 0.0 1.0
40 210 0 0.0 1.0
40 220 0 0.0 1.0
40 230 0 0.0 1.0
40 240 0 0.0 1.0
40 250 0 0.0 1.0
40 260 0 0.0 1.0
40 270 0 0.0 1.0
40 280 0 0.0 1.0
40 290 0 0.0 1.0
40 300 0 0.0 1.0
40 310 0 0.0 1.0
40 320 0 0.0 1.0
40 330 0 0.0 1.0
40 340 0 0.0 1.0
40 350 0 0.0 1.0
45 0 0 0.5 0.5
45 10 0 0.5 0.5
45 20 0 0.5 0.5
45 30 0 0.5 0.5
45 40 0 0.5 0.5
45 50 0 0.5 0.5
45 60 0 0.5 0.5
45 70 0 0.5 0.5
45 80 0 0.5 0.5
45 90 0 0.5 0.5
45 100 0 0.5 0.5
45 110 0 0.5 0.5
45 120 0 0.5 0.5
45 130 0 0.5 0.5
45 140 0 0.5 0.5
45 150 0 0.5 0.5
45 160 0 0.5 0.5
45 170 0 0.5 0.5
45 180 0 0.5 0.5
45 190 0 0.5 0.5
45 200 0 0.5 0.5
45 210 0 0.5 0.5
45 220 0 0.5 0.5
45 230 0 0.5 0.5
45 240 0 0.5 0.5
45 250 0 0.5 0.5
45 260 0 0.5 0.5
45 270 0 0.5 0.5
45 280 0 0.5 0.5
45 290 0 0.5 0.5
45 300 0 0.5 0.5
45 310 0 0.5 0.5
45 320 0 0.5 0.5
45 330 0 0.5 0.5
45 340 0 0.5 0.5
45 350 0 0.5 0.5
50 0 0 0.5 0.5
50 10 0 0.5 0.5
50 20 0 0.5 0.5
50 30 0 0.5 0.5
50 40 0 0.5 0.5
50 50 0 0.5 0.5
50 60 0 0.5 0.5
50 70 0 0.5 0.5
50 80 0 0.5 0.5
50 90 0 0.5 0.5
50 100 0 0.5 0.5
50 110 0 0.5 0.5
50 120 0 0.5 0.5
50 130 0 0.5 0.5
50 140 0 0.5 0.5
50 150 0 0.5 0.5
50 160 0 0.5 0.5
50 170 0 0.5 0.5
50 180 0 0.5 0.5
50 190 0 0.5 0.5
50 200 0 0.5 0.5
50 210 0 0.5 0.5
50 220 0 0.5 0.5
50 230 0 0.5 0.5
50 240 0 0.5 0.5
50 250 0 0.5 0.5
50 260 0 0.5 0.5
50 270 0 0.5 0.5
50 280 0 0.5 0.5
50 290 0 0.5 0.5
50 300 0 0.5 0.5
50 310 0 0.5 0.5
50 320 0 0.5 0.5
50 330 0 0.5 0.5
50 340 0 0.5 0.5
50 350 0 0.5 0.5
55 0 0 0.5 0.5
55 10 0 0.5 0.5
55 20 0 0.5 0.5
55 30 0 0.5 0.5
55 40 0 0.5 0.5
55 50 0 0.5 0.5
55 60 0 0.5 0.5
55 70 0 0.5 0.5
55 80 0 0.5 0.5
55 90 0 0.5 0.5
55 100 0 0.5 0.5
55 110 0 0.5 0.5
55 120 0 0.5 0.5
55 130 0 0.5 0.5
55 140 0 0.5 0.5
55 150 0 0.5 0.5
55 160 0 0.5 0.5
55 170 0 0.5 0.5
55 180 0 0.5 0.5
55 190 0 0.5 0.5
55 200 0 0.5 0.5
55 210 0 0.5 0.5
55 220 0 0.5 0.5
55 230 0 0.5 0.5
55 240 0 0.5 0.5
55 250 0 0.5 0.5
55 260 0 0.5 0.5
55 270 0 0.5 0.5
55 280 0 0.5 0.5
55 290 0 0.5 0.5
55 300 0 0.5 0.5
55 310 0 0.5 0.5
55 320 0 0.5 0.5
55 330 0 0.5 0.5
55 340 0 0.5 0.5
55 350 0 0.5 0.5
60 0 -.75 0.5 0.5
60 10 -.75 0.5 0.5
60 20 -.75 0.5 0.5
60 30 -.75 0.5 0.5
60 40 -.75 0.5 0.5
60 50 -.75 0.5 0.5
60 60 -.75 0.5 0.5
60 70 -.75 0.5 0.5
60 80 -.75 0.5 0.5
60 90 -.75 0.5 0.5
60 100 -.75 0.5 0.5
60 110 -.75 0.5 0.5
60 120 -.75 0.5 0.5
60 130 -.75 0.5 0.5
60 140 -.75 0.5 0.5
60 150 -.75 0.5 0.5
60 160 -.75 0.5 0.5
60 170 -.75 0.5 0.5
60 180 -.75 0.5 0.5
60 190 -.75 0.5 0.5
60 200 -.75 0.5 0.5
60 210 -.75 0.5 0.5
60 220 -.75 0.5 0.5
60 230 -.75 0.5 0.5
60 240 -.75 0.5 0.5
60 250 -.75 0.5 0.5
60 260 -.75 0.5 0.5
60 270 -.75 0.5 0.5
60 280 -.75 0.5 0.5
60 290 -.75 0.5 0.5
60 300 -.75 0.5 0.5
60 310 -.75 0.5 0.5
60 320 -.75 0.5 0.5
60 330 -.75 0.5 0.5
60 340 -.75 0.5 0.5
60 350 -.75 0.5 0.5
65 0 -.75 0.5 0.5
65 10 -.75 0.5 0.5
65 20 -.75 0.5 0.5
65 30 -.75 0.5 0.5
65 40 -.75 0.5 0.5
65 50 -.75 0.5 0.5
65 60 -.75 0.5 0.5
65 70 -.75 0.5 0.5
65 80 -.75 0.5 0.5
65 90 -.75 0.5 0.5
65 100 -.75 0.5 0.5
65 110 -.75 0.5 0.5
65 120 -.75 0.5 0.5
65 130 -.75 0.5 0.5
65 140 -.75 0.5 0.5
65 150 -.75 0.5 0.5
65 160 -.75 0.5 0.5
65 170 -.75 0.5 0.5
65 180 -.75 0.5 0.5
65 190 -.75 0.5 0.5
65 200 -.75 0.5 0.5
65 210 -.75 0.5 0.5
65 220 -.75 0.5 0.5
