# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 150.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -14.27 0.0 1.0
5.00 0.00 -14.39 0.0 1.0
10.00 0.00 -18.51 0.0 1.0
15.00 0.00 -16.64 0.0 1.0
20.00 0.00 -9.23 0.0 1.0
25.00 0.00 -8.36 0.0 1.0
30.00 0.00 -16.45 0.0 1.0
35.00 0.00 -16.95 0.0 1.0
40.00 0.00 -16.99 0.0 1.0
45.00 0.00 -28.45 0.5 0.5
50.00 0.00 -23.70 0.5 0.5
55.00 0.00 -23.73 0.5 0.5
60.00 0.00 -22.02 0.5 0.5
65.00 0.00 -18.26 0.5 0.5
70.00 0.00 -16.38 0.5 0.5
75.00 0.00 -15.94 0.5 0.5
80.00 0.00 -16.95 0.5 0.5
85.00 0.00 -20.12 0.5 0.5
0.00 10.00 -14.27 0.0 1.0
5.00 10.00 -14.49 0.0 1.0
10.00 10.00 -18.85 0.0 1.0
15.00 10.00 -15.06 0.0 1.0
20.00 10.00 -8.80 0.0 1.0
25.00 10.00 -8.95 0.0 1.0
30.00 10.00 -20.50 0.0 1.0
35.00 10.00 -12.25 0.0 1.0
40.00 10.00 -12.88 0.0 1.0
45.00 10.00 -19.21 0.5 0.5
50.00 10.00 -24.83 0.5 0.5
55.00 10.00 -24.88 0.5 0.5
60.00 10.00 -18.79 0.5 0.5
65.00 10.00 -16.78 0.5 0.5
70.00 10.00 -15.20 0.5 0.5
75.00 10.00 -15.42 0.5 0.5
80.00 10.00 -16.43 0.5 0.5
85.00 10.00 -22.54 0.5 0.5
0.00 20.00 -14.27 0.0 1.0
5.00 20.00 -14.53 0.0 1.0
10.00 20.00 -18.20 0.0 1.0
15.00 20.00 -14.49 0.0 1.0
20.00 20.00 -9.76 0.0 1.0
25.00 20.00 -10.74 0.0 1.0
30.00 20.00 -25.77 0.0 1.0
35.00 20.00 -14.02 0.0 1.0
40.00 20.00 -16.37 0.0 1.0
45.00 20.00 -23.68 0.5 0.5
50.00 20.00 -22.64 0.5 0.5
55.00 20.00 -21.50 0.5 0.5
60.00 20.00 -20.47 0.5 0.5
65.00 20.00 -17.85 0.5 0.5
70.00 20.00 -17.23 0.5 0.5
75.00 20.00 -15.57 0.5 0.5
80.00 20.00 -17.82 0.5 0.5
85.00 20.00 -20.30 0.5 0.5
0.00 30.00 -14.27 0.0 1.0
5.00 30.00 -14.50 0.0 1.0
10.00 30.00 -17.04 0.0 1.0
15.00 30.00 -14.65 0.0 1.0
20.00 30.00 -11.22 0.0 1.0
25.00 30.00 -10.59 0.0 1.0
30.00 30.00 -17.55 0.0 1.0
35.00 30.00 -14.24 0.0 1.0
40.00 30.00 -11.48 0.0 1.0
45.00 30.00 -23.81 0.5 0.5
50.00 30.00 -16.05 0.5 0.5
55.00 30.00 -20.23 0.5 0.5
60.00 30.00 -17.84 0.5 0.5
65.00 30.00 -15.79 0.5 0.5
70.00 30.00 -15.50 0.5 0.5
75.00 30.00 -17.54 0.5 0.5
80.00 30.00 -18.28 0.5 0.5
85.00 30.00 -20.50 0.5 0.5
0.00 40.00 -14.27 0.0 1.0
5.00 40.00 -14.40 0.0 1.0
10.00 40.00 -15.84 0.0 1.0
15.00 40.00 -14.89 0.0 1.0
20.00 40.00 -12.24 0.0 1.0
25.00 40.00 -9.63 0.0 1.0
30.00 40.00 -15.63 0.0 1.0
35.00 40.00 -11.11 0.0 1.0
40.00 40.00 -8.55 0.0 1.0
45.00 40.00 -20.43 0.5 0.5
50.00 40.00 -10.24 0.5 0.5
55.00 40.00 -21.13 0.5 0.5
60.00 40.00 -12.13 0.5 0.5
65.00 40.00 -18.96 0.5 0.5
70.00 40.00 -12.80 0.5 0.5
75.00 40.00 -13.57 0.5 0.5
80.00 40.00 -14.42 0.5 0.5
85.00 40.00 -15.07 0.5 0.5
0.00 50.00 -14.27 0.0 1.0
5.00 50.00 -14.26 0.0 1.0
10.00 50.00 -14.80 0.0 1.0
15.00 50.00 -14.71 0.0 1.0
20.00 50.00 -12.90 0.0 1.0
25.00 50.00 -9.63 0.0 1.0
30.00 50.00 -15.54 0.0 1.0
35.00 50.00 -10.58 0.0 1.0
40.00 50.00 -8.42 0.0 1.0
45.00 50.00 -20.36 0.5 0.5
50.00 50.00 -8.39 0.5 0.5
55.00 50.00 -24.13 0.5 0.5
60.00 50.00 -8.78 0.5 0.5
65.00 50.00 -17.52 0.5 0.5
70.00 50.00 -9.09 0.5 0.5
75.00 50.00 -11.99 0.5 0.5
80.00 50.00 -11.72 0.5 0.5
85.00 50.00 -9.18 0.5 0.5
0.00 60.00 -14.27 0.0 1.0
5.00 60.00 -14.09 0.0 1.0
10.00 60.00 -13.98 0.0 1.0
15.00 60.00 -14.05 0.0 1.0
20.00 60.00 -13.49 0.0 1.0
25.00 60.00 -10.50 0.0 1.0
30.00 60.00 -15.59 0.0 1.0
35.00 60.00 -12.10 0.0 1.0
40.00 60.00 -9.37 0.0 1.0
45.00 60.00 -22.81 0.5 0.5
50.00 60.00 -8.10 0.5 0.5
55.00 60.00 -28.72 0.5 0.5
60.00 60.00 -7.87 0.5 0.5
65.00 60.00 -18.35 0.5 0.5
70.00 60.00 -7.31 0.5 0.5
75.00 60.00 -10.00 0.5 0.5
80.00 60.00 -10.50 0.5 0.5
85.00 60.00 -7.16 0.5 0.5
0.00 70.00 -14.27 0.0 1.0
5.00 70.00 -13.93 0.0 1.0
10.00 70.00 -13.37 0.0 1.0
15.00 70.00 -13.19 0.0 1.0
20.00 70.00 -13.73 0.0 1.0
25.00 70.00 -11.90 0.0 1.0
30.00 70.00 -14.93 0.0 1.0
35.00 70.00 -13.65 0.0 1.0
40.00 70.00 -10.78 0.0 1.0
45.00 70.00 -20.89 0.5 0.5
50.00 70.00 -9.28 0.5 0.5
55.00 70.00 -22.02 0.5 0.5
60.00 70.00 -8.18 0.5 0.5
65.00 70.00 -22.01 0.5 0.5
70.00 70.00 -7.41 0.5 0.5
75.00 70.00 -9.90 0.5 0.5
80.00 70.00 -9.09 0.5 0.5
85.00 70.00 -6.64 0.5 0.5
0.00 80.00 -14.27 0.0 1.0
5.00 80.00 -13.80 0.0 1.0
10.00 80.00 -12.94 0.0 1.0
15.00 80.00 -12.42 0.0 1.0
20.00 80.00 -13.31 0.0 1.0
25.00 80.00 -13.62 0.0 1.0
30.00 80.00 -14.40 0.0 1.0
35.00 80.00 -13.21 0.0 1.0
40.00 80.00 -12.72 0.0 1.0
45.00 80.00 -16.21 0.5 0.5
50.00 80.00 -11.36 0.5 0.5
55.00 80.00 -18.57 0.5 0.5
60.00 80.00 -10.23 0.5 0.5
65.00 80.00 -16.99 0.5 0.5
70.00 80.00 -9.46 0.5 0.5
75.00 80.00 -10.28 0.5 0.5
80.00 80.00 -10.46 0.5 0.5
85.00 80.00 -8.83 0.5 0.5
0.00 90.00 -14.27 0.0 1.0
5.00 90.00 -13.70 0.0 1.0
10.00 90.00 -12.65 0.0 1.0
15.00 90.00 -11.86 0.0 1.0
20.00 90.00 -12.32 0.0 1.0
25.00 90.00 -14.92 0.0 1.0
30.00 90.00 -15.18 0.0 1.0
35.00 90.00 -11.57 0.0 1.0
40.00 90.00 -14.40 0.0 1.0
45.00 90.00 -13.91 0.5 0.5
50.00 90.00 -11.66 0.5 0.5
55.00 90.00 -18.03 0.5 0.5
60.00 90.00 -11.38 0.5 0.5
65.00 90.00 -14.51 0.5 0.5
70.00 90.00 -11.29 0.5 0.5
75.00 90.00 -10.28 0.5 0.5
80.00 90.00 -11.20 0.5 0.5
85.00 90.00 -10.53 0.5 0.5
0.00 100.00 -14.27 0.0 1.0
5.00 100.00 -13.65 0.0 1.0
10.00 100.00 -12.41 0.0 1.0
15.00 100.00 -11.46 0.0 1.0
20.00 100.00 -11.21 0.0 1.0
25.00 100.00 -13.85 0.0 1.0
30.00 100.00 -17.90 0.0 1.0
35.00 100.00 -9.94 0.0 1.0
40.00 100.00 -12.11 0.0 1.0
45.00 100.00 -13.71 0.5 0.5
50.00 100.00 -8.51 0.5 0.5
55.00 100.00 -17.42 0.5 0.5
60.00 100.00 -7.51 0.5 0.5
65.00 100.00 -15.67 0.5 0.5
70.00 100.00 -7.01 0.5 0.5
75.00 100.00 -10.15 0.5 0.5
80.00 100.00 -9.35 0.5 0.5
85.00 100.00 -6.14 0.5 0.5
0.00 110.00 -14.27 0.0 1.0
5.00 110.00 -13.65 0.0 1.0
10.00 110.00 -12.19 0.0 1.0
15.00 110.00 -11.06 0.0 1.0
20.00 110.00 -10.40 0.0 1.0
25.00 110.00 -11.58 0.0 1.0
30.00 110.00 -18.40 0.0 1.0
35.00 110.00 -9.33 0.0 1.0
40.00 110.00 -9.00 0.0 1.0
45.00 110.00 -15.52 0.5 0.5
50.00 110.00 -6.62 0.5 0.5
55.00 110.00 -20.35 0.5 0.5
60.00 110.00 -5.58 0.5 0.5
65.00 110.00 -17.11 0.5 0.5
70.00 110.00 -5.65 0.5 0.5
75.00 110.00 -8.26 0.5 0.5
80.00 110.00 -8.90 0.5 0.5
85.00 110.00 -4.91 0.5 0.5
0.00 120.00 -14.27 0.0 1.0
5.00 120.00 -13.71 0.0 1.0
