# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 28.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -8.93 0.0 1.0
5.00 0.00 -9.20 0.0 1.0
10.00 0.00 -9.57 0.0 1.0
15.00 0.00 -10.09 0.0 1.0
20.00 0.00 -10.82 0.0 1.0
25.00 0.00 -11.82 0.0 1.0
30.00 0.00 -13.20 0.0 1.0
35.00 0.00 -15.12 0.0 1.0
40.00 0.00 -17.78 0.0 1.0
45.00 0.00 -21.30 0.5 0.5
50.00 0.00 -23.54 0.5 0.5
55.00 0.00 -21.05 0.5 0.5
60.00 0.00 -17.89 0.5 0.5
65.00 0.00 -15.78 0.5 0.5
70.00 0.00 -14.68 0.5 0.5
75.00 0.00 -14.60 0.5 0.5
80.00 0.00 -15.87 0.5 0.5
85.00 0.00 -19.89 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -9.07 0.0 1.0
5.00 10.00 -9.33 0.0 1.0
10.00 10.00 -9.71 0.0 1.0
15.00 10.00 -10.23 0.0 1.0
20.00 10.00 -10.96 0.0 1.0
25.00 10.00 -11.97 0.0 1.0
30.00 10.00 -13.37 0.0 1.0
35.00 10.00 -15.31 0.0 1.0
40.00 10.00 -18.03 0.0 1.0
45.00 10.00 -21.66 0.5 0.5
50.00 10.00 -23.91 0.5 0.5
55.00 10.00 -21.17 0.5 0.5
60.00 10.00 -17.93 0.5 0.5
65.00 10.00 -15.80 0.5 0.5
70.00 10.00 -14.69 0.5 0.5
75.00 10.00 -14.61 0.5 0.5
80.00 10.00 -15.88 0.5 0.5
85.00 10.00 -19.90 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -9.48 0.0 1.0
5.00 20.00 -9.75 0.0 1.0
10.00 20.00 -10.13 0.0 1.0
15.00 20.00 -10.66 0.0 1.0
20.00 20.00 -11.40 0.0 1.0
25.00 20.00 -12.43 0.0 1.0
30.00 20.00 -13.87 0.0 1.0
35.00 20.00 -15.89 0.0 1.0
40.00 20.00 -18.80 0.0 1.0
45.00 20.00 -22.83 0.5 0.5
50.00 20.00 -25.01 0.5 0.5
55.00 20.00 -21.43 0.5 0.5
60.00 20.00 -17.99 0.5 0.5
65.00 20.00 -15.82 0.5 0.5
70.00 20.00 -14.71 0.5 0.5
75.00 20.00 -14.63 0.5 0.5
80.00 20.00 -15.90 0.5 0.5
85.00 20.00 -19.92 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -10.19 0.0 1.0
5.00 30.00 -10.47 0.0 1.0
10.00 30.00 -10.85 0.0 1.0
15.00 30.00 -11.40 0.0 1.0
20.00 30.00 -12.17 0.0 1.0
25.00 30.00 -13.24 0.0 1.0
30.00 30.00 -14.76 0.0 1.0
35.00 30.00 -16.96 0.0 1.0
40.00 30.00 -20.26 0.0 1.0
45.00 30.00 -25.19 0.5 0.5
50.00 30.00 -26.64 0.5 0.5
55.00 30.00 -21.55 0.5 0.5
60.00 30.00 -17.92 0.5 0.5
65.00 30.00 -15.76 0.5 0.5
70.00 30.00 -14.66 0.5 0.5
75.00 30.00 -14.60 0.5 0.5
80.00 30.00 -15.88 0.5 0.5
85.00 30.00 -19.91 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -11.26 0.0 1.0
