# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 5.3 MHz
# Antenna: 80m Square Loop (82m total length)
# Height: 10m above ground
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0 0 4.53 0.7 0.3
0 10 4.53 0.7 0.3
0 20 4.53 0.7 0.3
0 30 4.53 0.7 0.3
0 40 4.53 0.7 0.3
0 50 4.53 0.7 0.3
0 60 4.53 0.7 0.3
0 70 4.53 0.7 0.3
0 80 4.53 0.7 0.3
0 90 4.53 0.7 0.3
0 100 4.53 0.7 0.3
0 110 4.53 0.7 0.3
0 120 4.53 0.7 0.3
0 130 4.53 0.7 0.3
0 140 4.53 0.7 0.3
0 150 4.53 0.7 0.3
0 160 4.53 0.7 0.3
0 170 4.53 0.7 0.3
0 180 4.53 0.7 0.3
0 190 4.53 0.7 0.3
0 200 4.53 0.7 0.3
0 210 4.53 0.7 0.3
0 220 4.53 0.7 0.3
0 230 4.53 0.7 0.3
0 240 4.53 0.7 0.3
0 250 4.53 0.7 0.3
0 260 4.53 0.7 0.3
0 270 4.53 0.7 0.3
0 280 4.53 0.7 0.3
0 290 4.53 0.7 0.3
0 300 4.53 0.7 0.3
0 310 4.53 0.7 0.3
0 320 4.53 0.7 0.3
0 330 4.53 0.7 0.3
0 340 4.53 0.7 0.3
0 350 4.53 0.7 0.3
5 0 4.53 0.7 0.3
5 10 4.53 0.7 0.3
5 20 4.53 0.7 0.3
5 30 4.53 0.7 0.3
5 40 4.53 0.7 0.3
5 50 4.53 0.7 0.3
5 60 4.53 0.7 0.3
5 70 4.53 0.7 0.3
5 80 4.53 0.7 0.3
5 90 4.53 0.7 0.3
5 100 4.53 0.7 0.3
5 110 4.53 0.7 0.3
5 120 4.53 0.7 0.3
5 130 4.53 0.7 0.3
5 140 4.53 0.7 0.3
5 150 4.53 0.7 0.3
5 160 4.53 0.7 0.3
5 170 4.53 0.7 0.3
5 180 4.53 0.7 0.3
5 190 4.53 0.7 0.3
5 200 4.53 0.7 0.3
5 210 4.53 0.7 0.3
5 220 4.53 0.7 0.3
5 230 4.53 0.7 0.3
5 240 4.53 0.7 0.3
5 250 4.53 0.7 0.3
5 260 4.53 0.7 0.3
5 270 4.53 0.7 0.3
5 280 4.53 0.7 0.3
5 290 4.53 0.7 0.3
5 300 4.53 0.7 0.3
5 310 4.53 0.7 0.3
5 320 4.53 0.7 0.3
5 330 4.53 0.7 0.3
5 340 4.53 0.7 0.3
5 350 4.53 0.7 0.3
10 0 4.53 0.7 0.3
10 10 4.53 0.7 0.3
10 20 4.53 0.7 0.3
10 30 4.53 0.7 0.3
10 40 4.53 0.7 0.3
10 50 4.53 0.7 0.3
10 60 4.53 0.7 0.3
10 70 4.53 0.7 0.3
10 80 4.53 0.7 0.3
10 90 4.53 0.7 0.3
10 100 4.53 0.7 0.3
10 110 4.53 0.7 0.3
10 120 4.53 0.7 0.3
10 130 4.53 0.7 0.3
10 140 4.53 0.7 0.3
10 150 4.53 0.7 0.3
10 160 4.53 0.7 0.3
10 170 4.53 0.7 0.3
10 180 4.53 0.7 0.3
10 190 4.53 0.7 0.3
10 200 4.53 0.7 0.3
10 210 4.53 0.7 0.3
10 220 4.53 0.7 0.3
10 230 4.53 0.7 0.3
10 240 4.53 0.7 0.3
10 250 4.53 0.7 0.3
10 260 4.53 0.7 0.3
10 270 4.53 0.7 0.3
10 280 4.53 0.7 0.3
10 290 4.53 0.7 0.3
10 300 4.53 0.7 0.3
10 310 4.53 0.7 0.3
10 320 4.53 0.7 0.3
10 330 4.53 0.7 0.3
10 340 4.53 0.7 0.3
10 350 4.53 0.7 0.3
15 0 4.53 0.7 0.3
15 10 4.53 0.7 0.3
15 20 4.53 0.7 0.3
15 30 4.53 0.7 0.3
15 40 4.53 0.7 0.3
15 50 4.53 0.7 0.3
15 60 4.53 0.7 0.3
15 70 4.53 0.7 0.3
15 80 4.53 0.7 0.3
15 90 4.53 0.7 0.3
15 100 4.53 0.7 0.3
15 110 4.53 0.7 0.3
15 120 4.53 0.7 0.3
15 130 4.53 0.7 0.3
15 140 4.53 0.7 0.3
15 150 4.53 0.7 0.3
15 160 4.53 0.7 0.3
15 170 4.53 0.7 0.3
15 180 4.53 0.7 0.3
15 190 4.53 0.7 0.3
15 200 4.53 0.7 0.3
15 210 4.53 0.7 0.3
15 220 4.53 0.7 0.3
15 230 4.53 0.7 0.3
15 240 4.53 0.7 0.3
15 250 4.53 0.7 0.3
15 260 4.53 0.7 0.3
15 270 4.53 0.7 0.3
15 280 4.53 0.7 0.3
15 290 4.53 0.7 0.3
15 300 4.53 0.7 0.3
15 310 4.53 0.7 0.3
15 320 4.53 0.7 0.3
15 330 4.53 0.7 0.3
15 340 4.53 0.7 0.3
15 350 4.53 0.7 0.3
20 0 4.53 0.7 0.3
20 10 4.53 0.7 0.3
20 20 4.53 0.7 0.3
20 30 4.53 0.7 0.3
20 40 4.53 0.7 0.3
20 50 4.53 0.7 0.3
20 60 4.53 0.7 0.3
20 70 4.53 0.7 0.3
20 80 4.53 0.7 0.3
20 90 4.53 0.7 0.3
20 100 4.53 0.7 0.3
20 110 4.53 0.7 0.3
20 120 4.53 0.7 0.3
20 130 4.53 0.7 0.3
20 140 4.53 0.7 0.3
20 150 4.53 0.7 0.3
20 160 4.53 0.7 0.3
20 170 4.53 0.7 0.3
20 180 4.53 0.7 0.3
20 190 4.53 0.7 0.3
20 200 4.53 0.7 0.3
20 210 4.53 0.7 0.3
20 220 4.53 0.7 0.3
20 230 4.53 0.7 0.3
20 240 4.53 0.7 0.3
20 250 4.53 0.7 0.3
20 260 4.53 0.7 0.3
20 270 4.53 0.7 0.3
20 280 4.53 0.7 0.3
20 290 4.53 0.7 0.3
20 300 4.53 0.7 0.3
20 310 4.53 0.7 0.3
20 320 4.53 0.7 0.3
20 330 4.53 0.7 0.3
20 340 4.53 0.7 0.3
20 350 4.53 0.7 0.3
25 0 4.53 0.7 0.3
25 10 4.53 0.7 0.3
25 20 4.53 0.7 0.3
25 30 4.53 0.7 0.3
25 40 4.53 0.7 0.3
25 50 4.53 0.7 0.3
25 60 4.53 0.7 0.3
25 70 4.53 0.7 0.3
25 80 4.53 0.7 0.3
25 90 4.53 0.7 0.3
25 100 4.53 0.7 0.3
25 110 4.53 0.7 0.3
25 120 4.53 0.7 0.3
25 130 4.53 0.7 0.3
25 140 4.53 0.7 0.3
25 150 4.53 0.7 0.3
25 160 4.53 0.7 0.3
25 170 4.53 0.7 0.3
25 180 4.53 0.7 0.3
25 190 4.53 0.7 0.3
25 200 4.53 0.7 0.3
25 210 4.53 0.7 0.3
25 220 4.53 0.7 0.3
25 230 4.53 0.7 0.3
25 240 4.53 0.7 0.3
25 250 4.53 0.7 0.3
25 260 4.53 0.7 0.3
25 270 4.53 0.7 0.3
25 280 4.53 0.7 0.3
25 290 4.53 0.7 0.3
25 300 4.53 0.7 0.3
25 310 4.53 0.7 0.3
25 320 4.53 0.7 0.3
25 330 4.53 0.7 0.3
25 340 4.53 0.7 0.3
25 350 4.53 0.7 0.3
30 0 1.51 0.7 0.3
30 10 1.51 0.7 0.3
30 20 1.51 0.7 0.3
30 30 1.51 0.7 0.3
30 40 1.51 0.7 0.3
30 50 1.51 0.7 0.3
30 60 1.51 0.7 0.3
30 70 1.51 0.7 0.3
30 80 1.51 0.7 0.3
30 90 1.51 0.7 0.3
30 100 1.51 0.7 0.3
30 110 1.51 0.7 0.3
30 120 1.51 0.7 0.3
30 130 1.51 0.7 0.3
30 140 1.51 0.7 0.3
30 150 1.51 0.7 0.3
30 160 1.51 0.7 0.3
30 170 1.51 0.7 0.3
30 180 1.51 0.7 0.3
30 190 1.51 0.7 0.3
30 200 1.51 0.7 0.3
30 210 1.51 0.7 0.3
30 220 1.51 0.7 0.3
30 230 1.51 0.7 0.3
30 240 1.51 0.7 0.3
30 250 1.51 0.7 0.3
30 260 1.51 0.7 0.3
30 270 1.51 0.7 0.3
30 280 1.51 0.7 0.3
30 290 1.51 0.7 0.3
30 300 1.51 0.7 0.3
30 310 1.51 0.7 0.3
30 320 1.51 0.7 0.3
30 330 1.51 0.7 0.3
30 340 1.51 0.7 0.3
30 350 1.51 0.7 0.3
35 0 1.51 0.7 0.3
35 10 1.51 0.7 0.3
35 20 1.51 0.7 0.3
35 30 1.51 0.7 0.3
35 40 1.51 0.7 0.3
35 50 1.51 0.7 0.3
35 60 1.51 0.7 0.3
35 70 1.51 0.7 0.3
35 80 1.51 0.7 0.3
35 90 1.51 0.7 0.3
35 100 1.51 0.7 0.3
35 110 1.51 0.7 0.3
35 120 1.51 0.7 0.3
35 130 1.51 0.7 0.3
35 140 1.51 0.7 0.3
35 150 1.51 0.7 0.3
35 160 1.51 0.7 0.3
35 170 1.51 0.7 0.3
35 180 1.51 0.7 0.3
35 190 1.51 0.7 0.3
35 200 1.51 0.7 0.3
35 210 1.51 0.7 0.3
35 220 1.51 0.7 0.3
35 230 1.51 0.7 0.3
35 240 1.51 0.7 0.3
35 250 1.51 0.7 0.3
35 260 1.51 0.7 0.3
35 270 1.51 0.7 0.3
35 280 1.51 0.7 0.3
35 290 1.51 0.7 0.3
35 300 1.51 0.7 0.3
35 310 1.51 0.7 0.3
35 320 1.51 0.7 0.3
35 330 1.51 0.7 0.3
35 340 1.51 0.7 0.3
35 350 1.51 0.7 0.3
40 0 1.51 0.7 0.3
40 10 1.51 0.7 0.3
40 20 1.51 0.7 0.3
40 30 1.51 0.7 0.3
40 40 1.51 0.7 0.3
40 50 1.51 0.7 0.3
40 60 1.51 0.7 0.3
40 70 1.51 0.7 0.3
40 80 1.51 0.7 0.3
40 90 1.51 0.7 0.3
40 100 1.51 0.7 0.3
40 110 1.51 0.7 0.3
40 120 1.51 0.7 0.3
40 130 1.51 0.7 0.3
40 140 1.51 0.7 0.3
40 150 1.51 0.7 0.3
40 160 1.51 0.7 0.3
40 170 1.51 0.7 0.3
40 180 1.51 0.7 0.3
40 190 1.51 0.7 0.3
40 200 1.51 0.7 0.3
40 210 1.51 0.7 0.3
40 220 1.51 0.7 0.3
40 230 1.51 0.7 0.3
40 240 1.51 0.7 0.3
40 250 1.51 0.7 0.3
40 260 1.51 0.7 0.3
40 270 1.51 0.7 0.3
40 280 1.51 0.7 0.3
40 290 1.51 0.7 0.3
40 300 1.51 0.7 0.3
40 310 1.51 0.7 0.3
40 320 1.51 0.7 0.3
40 330 1.51 0.7 0.3
40 340 1.51 0.7 0.3
40 350 1.51 0.7 0.3
45 0 1.51 0.7 0.3
45 10 1.51 0.7 0.3
45 20 1.51 0.7 0.3
45 30 1.51 0.7 0.3
45 40 1.51 0.7 0.3
45 50 1.51 0.7 0.3
45 60 1.51 0.7 0.3
45 70 1.51 0.7 0.3
45 80 1.51 0.7 0.3
45 90 1.51 0.7 0.3
45 100 1.51 0.7 0.3
45 110 1.51 0.7 0.3
45 120 1.51 0.7 0.3
45 130 1.51 0.7 0.3
45 140 1.51 0.7 0.3
45 150 1.51 0.7 0.3
45 160 1.51 0.7 0.3
45 170 1.51 0.7 0.3
45 180 1.51 0.7 0.3
45 190 1.51 0.7 0.3
45 200 1.51 0.7 0.3
45 210 1.51 0.7 0.3
45 220 1.51 0.7 0.3
45 230 1.51 0.7 0.3
45 240 1.51 0.7 0.3
45 250 1.51 0.7 0.3
45 260 1.51 0.7 0.3
45 270 1.51 0.7 0.3
45 280 1.51 0.7 0.3
45 290 1.51 0.7 0.3
45 300 1.51 0.7 0.3
45 310 1.51 0.7 0.3
45 320 1.51 0.7 0.3
45 330 1.51 0.7 0.3
45 340 1.51 0.7 0.3
45 350 1.51 0.7 0.3
50 0 1.51 0.7 0.3
50 10 1.51 0.7 0.3
50 20 1.51 0.7 0.3
50 30 1.51 0.7 0.3
50 40 1.51 0.7 0.3
50 50 1.51 0.7 0.3
50 60 1.51 0.7 0.3
50 70 1.51 0.7 0.3
50 80 1.51 0.7 0.3
50 90 1.51 0.7 0.3
50 100 1.51 0.7 0.3
50 110 1.51 0.7 0.3
50 120 1.51 0.7 0.3
50 130 1.51 0.7 0.3
50 140 1.51 0.7 0.3
50 150 1.51 0.7 0.3
50 160 1.51 0.7 0.3
50 170 1.51 0.7 0.3
50 180 1.51 0.7 0.3
50 190 1.51 0.7 0.3
50 200 1.51 0.7 0.3
50 210 1.51 0.7 0.3
50 220 1.51 0.7 0.3
50 230 1.51 0.7 0.3
50 240 1.51 0.7 0.3
50 250 1.51 0.7 0.3
50 260 1.51 0.7 0.3
50 270 1.51 0.7 0.3
50 280 1.51 0.7 0.3
50 290 1.51 0.7 0.3
50 300 1.51 0.7 0.3
50 310 1.51 0.7 0.3
50 320 1.51 0.7 0.3
50 330 1.51 0.7 0.3
50 340 1.51 0.7 0.3
50 350 1.51 0.7 0.3
55 0 1.51 0.7 0.3
55 10 1.51 0.7 0.3
55 20 1.51 0.7 0.3
55 30 1.51 0.7 0.3
55 40 1.51 0.7 0.3
55 50 1.51 0.7 0.3
55 60 1.51 0.7 0.3
55 70 1.51 0.7 0.3
55 80 1.51 0.7 0.3
55 90 1.51 0.7 0.3
55 100 1.51 0.7 0.3
55 110 1.51 0.7 0.3
55 120 1.51 0.7 0.3
55 130 1.51 0.7 0.3
55 140 1.51 0.7 0.3
55 150 1.51 0.7 0.3
55 160 1.51 0.7 0.3
55 170 1.51 0.7 0.3
55 180 1.51 0.7 0.3
55 190 1.51 0.7 0.3
55 200 1.51 0.7 0.3
55 210 1.51 0.7 0.3
55 220 1.51 0.7 0.3
55 230 1.51 0.7 0.3
55 240 1.51 0.7 0.3
55 250 1.51 0.7 0.3
55 260 1.51 0.7 0.3
55 270 1.51 0.7 0.3
55 280 1.51 0.7 0.3
55 290 1.51 0.7 0.3
55 300 1.51 0.7 0.3
55 310 1.51 0.7 0.3
55 320 1.51 0.7 0.3
55 330 1.51 0.7 0.3
55 340 1.51 0.7 0.3
55 350 1.51 0.7 0.3
60 0 -3.02 0.7 0.3
60 10 -3.02 0.7 0.3
60 20 -3.02 0.7 0.3
60 30 -3.02 0.7 0.3
60 40 -3.02 0.7 0.3
60 50 -3.02 0.7 0.3
60 60 -3.02 0.7 0.3
60 70 -3.02 0.7 0.3
60 80 -3.02 0.7 0.3
60 90 -3.02 0.7 0.3
60 100 -3.02 0.7 0.3
60 110 -3.02 0.7 0.3
60 120 -3.02 0.7 0.3
60 130 -3.02 0.7 0.3
60 140 -3.02 0.7 0.3
60 150 -3.02 0.7 0.3
60 160 -3.02 0.7 0.3
60 170 -3.02 0.7 0.3
60 180 -3.02 0.7 0.3
60 190 -3.02 0.7 0.3
60 200 -3.02 0.7 0.3
60 210 -3.02 0.7 0.3
60 220 -3.02 0.7 0.3
60 230 -3.02 0.7 0.3
60 240 -3.02 0.7 0.3
60 250 -3.02 0.7 0.3
60 260 -3.02 0.7 0.3
60 270 -3.02 0.7 0.3
60 280 -3.02 0.7 0.3
60 290 -3.02 0.7 0.3
60 300 -3.02 0.7 0.3
60 310 -3.02 0.7 0.3
60 320 -3.02 0.7 0.3
60 330 -3.02 0.7 0.3
60 340 -3.02 0.7 0.3
60 350 -3.02 0.7 0.3
65 0 -3.02 0.7 0.3
65 10 -3.02 0.7 0.3
