# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 10.1 MHz
# Altitude: 800 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0 0 1.44 0.0 1.0
0 10 1.44 0.0 1.0
0 20 1.44 0.0 1.0
0 30 1.44 0.0 1.0
0 40 1.44 0.0 1.0
0 50 1.44 0.0 1.0
0 60 1.44 0.0 1.0
0 70 1.44 0.0 1.0
0 80 1.44 0.0 1.0
0 90 1.44 0.0 1.0
0 100 1.44 0.0 1.0
0 110 1.44 0.0 1.0
0 120 1.44 0.0 1.0
0 130 1.44 0.0 1.0
0 140 1.44 0.0 1.0
0 150 1.44 0.0 1.0
0 160 1.44 0.0 1.0
0 170 1.44 0.0 1.0
0 180 1.44 0.0 1.0
0 190 1.44 0.0 1.0
0 200 1.44 0.0 1.0
0 210 1.44 0.0 1.0
0 220 1.44 0.0 1.0
0 230 1.44 0.0 1.0
0 240 1.44 0.0 1.0
0 250 1.44 0.0 1.0
0 260 1.44 0.0 1.0
0 270 1.44 0.0 1.0
0 280 1.44 0.0 1.0
0 290 1.44 0.0 1.0
0 300 1.44 0.0 1.0
0 310 1.44 0.0 1.0
0 320 1.44 0.0 1.0
0 330 1.44 0.0 1.0
0 340 1.44 0.0 1.0
0 350 1.44 0.0 1.0
5 0 1.44 0.0 1.0
5 10 1.44 0.0 1.0
5 20 1.44 0.0 1.0
5 30 1.44 0.0 1.0
5 40 1.44 0.0 1.0
5 50 1.44 0.0 1.0
5 60 1.44 0.0 1.0
5 70 1.44 0.0 1.0
5 80 1.44 0.0 1.0
5 90 1.44 0.0 1.0
5 100 1.44 0.0 1.0
5 110 1.44 0.0 1.0
5 120 1.44 0.0 1.0
5 130 1.44 0.0 1.0
5 140 1.44 0.0 1.0
5 150 1.44 0.0 1.0
5 160 1.44 0.0 1.0
5 170 1.44 0.0 1.0
5 180 1.44 0.0 1.0
5 190 1.44 0.0 1.0
5 200 1.44 0.0 1.0
5 210 1.44 0.0 1.0
5 220 1.44 0.0 1.0
5 230 1.44 0.0 1.0
5 240 1.44 0.0 1.0
5 250 1.44 0.0 1.0
5 260 1.44 0.0 1.0
5 270 1.44 0.0 1.0
5 280 1.44 0.0 1.0
5 290 1.44 0.0 1.0
5 300 1.44 0.0 1.0
5 310 1.44 0.0 1.0
5 320 1.44 0.0 1.0
5 330 1.44 0.0 1.0
5 340 1.44 0.0 1.0
5 350 1.44 0.0 1.0
10 0 1.44 0.0 1.0
10 10 1.44 0.0 1.0
10 20 1.44 0.0 1.0
10 30 1.44 0.0 1.0
10 40 1.44 0.0 1.0
10 50 1.44 0.0 1.0
10 60 1.44 0.0 1.0
10 70 1.44 0.0 1.0
10 80 1.44 0.0 1.0
10 90 1.44 0.0 1.0
10 100 1.44 0.0 1.0
10 110 1.44 0.0 1.0
10 120 1.44 0.0 1.0
10 130 1.44 0.0 1.0
10 140 1.44 0.0 1.0
10 150 1.44 0.0 1.0
10 160 1.44 0.0 1.0
10 170 1.44 0.0 1.0
10 180 1.44 0.0 1.0
10 190 1.44 0.0 1.0
10 200 1.44 0.0 1.0
10 210 1.44 0.0 1.0
10 220 1.44 0.0 1.0
10 230 1.44 0.0 1.0
10 240 1.44 0.0 1.0
10 250 1.44 0.0 1.0
10 260 1.44 0.0 1.0
10 270 1.44 0.0 1.0
10 280 1.44 0.0 1.0
10 290 1.44 0.0 1.0
10 300 1.44 0.0 1.0
10 310 1.44 0.0 1.0
10 320 1.44 0.0 1.0
10 330 1.44 0.0 1.0
10 340 1.44 0.0 1.0
10 350 1.44 0.0 1.0
15 0 1.44 0.0 1.0
15 10 1.44 0.0 1.0
15 20 1.44 0.0 1.0
15 30 1.44 0.0 1.0
15 40 1.44 0.0 1.0
15 50 1.44 0.0 1.0
15 60 1.44 0.0 1.0
15 70 1.44 0.0 1.0
15 80 1.44 0.0 1.0
15 90 1.44 0.0 1.0
15 100 1.44 0.0 1.0
15 110 1.44 0.0 1.0
15 120 1.44 0.0 1.0
15 130 1.44 0.0 1.0
15 140 1.44 0.0 1.0
15 150 1.44 0.0 1.0
15 160 1.44 0.0 1.0
15 170 1.44 0.0 1.0
15 180 1.44 0.0 1.0
15 190 1.44 0.0 1.0
15 200 1.44 0.0 1.0
15 210 1.44 0.0 1.0
15 220 1.44 0.0 1.0
15 230 1.44 0.0 1.0
15 240 1.44 0.0 1.0
15 250 1.44 0.0 1.0
15 260 1.44 0.0 1.0
15 270 1.44 0.0 1.0
15 280 1.44 0.0 1.0
15 290 1.44 0.0 1.0
15 300 1.44 0.0 1.0
15 310 1.44 0.0 1.0
15 320 1.44 0.0 1.0
15 330 1.44 0.0 1.0
15 340 1.44 0.0 1.0
15 350 1.44 0.0 1.0
20 0 1.44 0.0 1.0
20 10 1.44 0.0 1.0
20 20 1.44 0.0 1.0
20 30 1.44 0.0 1.0
20 40 1.44 0.0 1.0
20 50 1.44 0.0 1.0
20 60 1.44 0.0 1.0
20 70 1.44 0.0 1.0
20 80 1.44 0.0 1.0
20 90 1.44 0.0 1.0
20 100 1.44 0.0 1.0
20 110 1.44 0.0 1.0
20 120 1.44 0.0 1.0
20 130 1.44 0.0 1.0
20 140 1.44 0.0 1.0
20 150 1.44 0.0 1.0
20 160 1.44 0.0 1.0
20 170 1.44 0.0 1.0
20 180 1.44 0.0 1.0
20 190 1.44 0.0 1.0
20 200 1.44 0.0 1.0
20 210 1.44 0.0 1.0
20 220 1.44 0.0 1.0
20 230 1.44 0.0 1.0
20 240 1.44 0.0 1.0
20 250 1.44 0.0 1.0
20 260 1.44 0.0 1.0
20 270 1.44 0.0 1.0
20 280 1.44 0.0 1.0
20 290 1.44 0.0 1.0
20 300 1.44 0.0 1.0
20 310 1.44 0.0 1.0
20 320 1.44 0.0 1.0
20 330 1.44 0.0 1.0
20 340 1.44 0.0 1.0
20 350 1.44 0.0 1.0
25 0 1.44 0.0 1.0
25 10 1.44 0.0 1.0
25 20 1.44 0.0 1.0
25 30 1.44 0.0 1.0
25 40 1.44 0.0 1.0
25 50 1.44 0.0 1.0
25 60 1.44 0.0 1.0
25 70 1.44 0.0 1.0
25 80 1.44 0.0 1.0
25 90 1.44 0.0 1.0
25 100 1.44 0.0 1.0
25 110 1.44 0.0 1.0
25 120 1.44 0.0 1.0
25 130 1.44 0.0 1.0
25 140 1.44 0.0 1.0
25 150 1.44 0.0 1.0
25 160 1.44 0.0 1.0
25 170 1.44 0.0 1.0
