# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 36.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -7.04 0.0 1.0
5.00 0.00 -6.86 0.0 1.0
10.00 0.00 -6.81 0.0 1.0
15.00 0.00 -6.88 0.0 1.0
20.00 0.00 -7.07 0.0 1.0
25.00 0.00 -7.36 0.0 1.0
30.00 0.00 -7.72 0.0 1.0
35.00 0.00 -8.16 0.0 1.0
40.00 0.00 -8.66 0.0 1.0
45.00 0.00 -9.21 0.5 0.5
50.00 0.00 -9.83 0.5 0.5
55.00 0.00 -10.54 0.5 0.5
60.00 0.00 -11.37 0.5 0.5
65.00 0.00 -12.38 0.5 0.5
70.00 0.00 -13.68 0.5 0.5
75.00 0.00 -15.46 0.5 0.5
80.00 0.00 -18.18 0.5 0.5
85.00 0.00 -23.29 0.5 0.5
0.00 10.00 -7.04 0.0 1.0
5.00 10.00 -6.84 0.0 1.0
10.00 10.00 -6.80 0.0 1.0
15.00 10.00 -6.92 0.0 1.0
20.00 10.00 -7.19 0.0 1.0
25.00 10.00 -7.59 0.0 1.0
30.00 10.00 -8.09 0.0 1.0
35.00 10.00 -8.67 0.0 1.0
40.00 10.00 -9.32 0.0 1.0
45.00 10.00 -10.01 0.5 0.5
50.00 10.00 -10.74 0.5 0.5
55.00 10.00 -11.50 0.5 0.5
60.00 10.00 -12.32 0.5 0.5
65.00 10.00 -13.26 0.5 0.5
70.00 10.00 -14.44 0.5 0.5
75.00 10.00 -16.06 0.5 0.5
80.00 10.00 -18.60 0.5 0.5
85.00 10.00 -23.54 0.5 0.5
0.00 20.00 -7.04 0.0 1.0
5.00 20.00 -6.82 0.0 1.0
10.00 20.00 -6.80 0.0 1.0
15.00 20.00 -6.98 0.0 1.0
20.00 20.00 -7.33 0.0 1.0
25.00 20.00 -7.85 0.0 1.0
30.00 20.00 -8.51 0.0 1.0
35.00 20.00 -9.30 0.0 1.0
40.00 20.00 -10.16 0.0 1.0
45.00 20.00 -11.06 0.5 0.5
50.00 20.00 -11.95 0.5 0.5
55.00 20.00 -12.78 0.5 0.5
60.00 20.00 -13.56 0.5 0.5
65.00 20.00 -14.37 0.5 0.5
70.00 20.00 -15.34 0.5 0.5
75.00 20.00 -16.72 0.5 0.5
80.00 20.00 -19.03 0.5 0.5
85.00 20.00 -23.76 0.5 0.5
0.00 30.00 -7.04 0.0 1.0
5.00 30.00 -6.81 0.0 1.0
10.00 30.00 -6.81 0.0 1.0
15.00 30.00 -7.02 0.0 1.0
20.00 30.00 -7.45 0.0 1.0
25.00 30.00 -8.09 0.0 1.0
30.00 30.00 -8.93 0.0 1.0
35.00 30.00 -9.94 0.0 1.0
40.00 30.00 -11.09 0.0 1.0
45.00 30.00 -12.31 0.5 0.5
50.00 30.00 -13.47 0.5 0.5
55.00 30.00 -14.45 0.5 0.5
60.00 30.00 -15.20 0.5 0.5
65.00 30.00 -15.79 0.5 0.5
70.00 30.00 -16.46 0.5 0.5
75.00 30.00 -17.53 0.5 0.5
80.00 30.00 -19.57 0.5 0.5
85.00 30.00 -24.09 0.5 0.5
0.00 40.00 -7.04 0.0 1.0
5.00 40.00 -6.80 0.0 1.0
10.00 40.00 -6.81 0.0 1.0
15.00 40.00 -7.05 0.0 1.0
20.00 40.00 -7.54 0.0 1.0
25.00 40.00 -8.27 0.0 1.0
30.00 40.00 -9.24 0.0 1.0
35.00 40.00 -10.48 0.0 1.0
40.00 40.00 -11.94 0.0 1.0
45.00 40.00 -13.59 0.5 0.5
50.00 40.00 -15.24 0.5 0.5
55.00 40.00 -16.62 0.5 0.5
60.00 40.00 -17.43 0.5 0.5
65.00 40.00 -17.76 0.5 0.5
70.00 40.00 -18.03 0.5 0.5
75.00 40.00 -18.72 0.5 0.5
80.00 40.00 -20.47 0.5 0.5
85.00 40.00 -24.79 0.5 0.5
0.00 50.00 -7.04 0.0 1.0
5.00 50.00 -6.80 0.0 1.0
10.00 50.00 -6.80 0.0 1.0
15.00 50.00 -7.05 0.0 1.0
20.00 50.00 -7.55 0.0 1.0
25.00 50.00 -8.31 0.0 1.0
30.00 50.00 -9.36 0.0 1.0
35.00 50.00 -10.72 0.0 1.0
40.00 50.00 -12.42 0.0 1.0
45.00 50.00 -14.48 0.5 0.5
50.00 50.00 -16.83 0.5 0.5
55.00 50.00 -19.11 0.5 0.5
60.00 50.00 -20.55 0.5 0.5
65.00 50.00 -20.74 0.5 0.5
70.00 50.00 -20.49 0.5 0.5
75.00 50.00 -20.70 0.5 0.5
80.00 50.00 -22.10 0.5 0.5
85.00 50.00 -26.22 0.5 0.5
0.00 60.00 -7.04 0.0 1.0
5.00 60.00 -6.80 0.0 1.0
10.00 60.00 -6.79 0.0 1.0
15.00 60.00 -7.02 0.0 1.0
20.00 60.00 -7.49 0.0 1.0
25.00 60.00 -8.21 0.0 1.0
30.00 60.00 -9.22 0.0 1.0
35.00 60.00 -10.54 0.0 1.0
40.00 60.00 -12.23 0.0 1.0
45.00 60.00 -14.35 0.5 0.5
50.00 60.00 -17.00 0.5 0.5
55.00 60.00 -20.18 0.5 0.5
60.00 60.00 -23.38 0.5 0.5
65.00 60.00 -24.89 0.5 0.5
70.00 60.00 -24.44 0.5 0.5
75.00 60.00 -24.06 0.5 0.5
80.00 60.00 -25.03 0.5 0.5
85.00 60.00 -28.91 0.5 0.5
0.00 70.00 -7.04 0.0 1.0
5.00 70.00 -6.81 0.0 1.0
10.00 70.00 -6.78 0.0 1.0
15.00 70.00 -6.96 0.0 1.0
20.00 70.00 -7.35 0.0 1.0
25.00 70.00 -7.97 0.0 1.0
30.00 70.00 -8.84 0.0 1.0
35.00 70.00 -9.96 0.0 1.0
40.00 70.00 -11.38 0.0 1.0
45.00 70.00 -13.13 0.5 0.5
50.00 70.00 -15.25 0.5 0.5
55.00 70.00 -17.79 0.5 0.5
60.00 70.00 -20.71 0.5 0.5
65.00 70.00 -23.68 0.5 0.5
70.00 70.00 -25.93 0.5 0.5
75.00 70.00 -27.22 0.5 0.5
80.00 70.00 -28.80 0.5 0.5
85.00 70.00 -32.93 0.5 0.5
0.00 80.00 -7.04 0.0 1.0
5.00 80.00 -6.82 0.0 1.0
10.00 80.00 -6.76 0.0 1.0
15.00 80.00 -6.88 0.0 1.0
20.00 80.00 -7.17 0.0 1.0
25.00 80.00 -7.64 0.0 1.0
30.00 80.00 -8.29 0.0 1.0
35.00 80.00 -9.13 0.0 1.0
40.00 80.00 -10.17 0.0 1.0
45.00 80.00 -11.40 0.5 0.5
50.00 80.00 -12.82 0.5 0.5
55.00 80.00 -14.44 0.5 0.5
60.00 80.00 -16.22 0.5 0.5
65.00 80.00 -18.14 0.5 0.5
70.00 80.00 -20.21 0.5 0.5
75.00 80.00 -22.55 0.5 0.5
80.00 80.00 -25.60 0.5 0.5
85.00 80.00 -30.89 0.5 0.5
0.00 90.00 -7.04 0.0 1.0
5.00 90.00 -6.83 0.0 1.0
10.00 90.00 -6.75 0.0 1.0
15.00 90.00 -6.79 0.0 1.0
20.00 90.00 -6.97 0.0 1.0
25.00 90.00 -7.27 0.0 1.0
30.00 90.00 -7.69 0.0 1.0
35.00 90.00 -8.24 0.0 1.0
40.00 90.00 -8.91 0.0 1.0
45.00 90.00 -9.70 0.5 0.5
50.00 90.00 -10.60 0.5 0.5
55.00 90.00 -11.61 0.5 0.5
60.00 90.00 -12.75 0.5 0.5
65.00 90.00 -14.04 0.5 0.5
70.00 90.00 -15.56 0.5 0.5
75.00 90.00 -17.49 0.5 0.5
80.00 90.00 -20.26 0.5 0.5
85.00 90.00 -25.32 0.5 0.5
0.00 100.00 -7.04 0.0 1.0
5.00 100.00 -6.86 0.0 1.0
10.00 100.00 -6.75 0.0 1.0
15.00 100.00 -6.73 0.0 1.0
