# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 36.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -12.05 0.0 1.0
5.00 0.00 -10.80 0.0 1.0
10.00 0.00 -9.42 0.0 1.0
15.00 0.00 -8.06 0.0 1.0
20.00 0.00 -6.82 0.0 1.0
25.00 0.00 -5.73 0.0 1.0
30.00 0.00 -4.81 0.0 1.0
35.00 0.00 -4.06 0.0 1.0
40.00 0.00 -3.48 0.0 1.0
45.00 0.00 -3.06 0.5 0.5
50.00 0.00 -2.82 0.5 0.5
55.00 0.00 -2.74 0.5 0.5
60.00 0.00 -2.87 0.5 0.5
65.00 0.00 -3.23 0.5 0.5
70.00 0.00 -3.93 0.5 0.5
75.00 0.00 -5.13 0.5 0.5
80.00 0.00 -7.28 0.5 0.5
85.00 0.00 -11.85 0.5 0.5
0.00 10.00 -12.05 0.0 1.0
5.00 10.00 -10.87 0.0 1.0
10.00 10.00 -9.54 0.0 1.0
15.00 10.00 -8.22 0.0 1.0
20.00 10.00 -7.00 0.0 1.0
25.00 10.00 -5.93 0.0 1.0
30.00 10.00 -5.03 0.0 1.0
35.00 10.00 -4.30 0.0 1.0
40.00 10.00 -3.73 0.0 1.0
45.00 10.00 -3.33 0.5 0.5
50.00 10.00 -3.10 0.5 0.5
55.00 10.00 -3.04 0.5 0.5
60.00 10.00 -3.18 0.5 0.5
65.00 10.00 -3.55 0.5 0.5
70.00 10.00 -4.26 0.5 0.5
75.00 10.00 -5.47 0.5 0.5
80.00 10.00 -7.62 0.5 0.5
85.00 10.00 -12.19 0.5 0.5
0.00 20.00 -12.05 0.0 1.0
5.00 20.00 -10.97 0.0 1.0
10.00 20.00 -9.73 0.0 1.0
15.00 20.00 -8.47 0.0 1.0
20.00 20.00 -7.30 0.0 1.0
25.00 20.00 -6.27 0.0 1.0
30.00 20.00 -5.39 0.0 1.0
35.00 20.00 -4.68 0.0 1.0
40.00 20.00 -4.14 0.0 1.0
45.00 20.00 -3.75 0.5 0.5
50.00 20.00 -3.53 0.5 0.5
55.00 20.00 -3.49 0.5 0.5
60.00 20.00 -3.64 0.5 0.5
65.00 20.00 -4.03 0.5 0.5
70.00 20.00 -4.74 0.5 0.5
75.00 20.00 -5.96 0.5 0.5
80.00 20.00 -8.12 0.5 0.5
85.00 20.00 -12.69 0.5 0.5
0.00 30.00 -12.05 0.0 1.0
5.00 30.00 -11.10 0.0 1.0
10.00 30.00 -9.98 0.0 1.0
15.00 30.00 -8.81 0.0 1.0
20.00 30.00 -7.71 0.0 1.0
25.00 30.00 -6.73 0.0 1.0
30.00 30.00 -5.89 0.0 1.0
35.00 30.00 -5.21 0.0 1.0
40.00 30.00 -4.68 0.0 1.0
45.00 30.00 -4.31 0.5 0.5
50.00 30.00 -4.10 0.5 0.5
55.00 30.00 -4.06 0.5 0.5
60.00 30.00 -4.21 0.5 0.5
65.00 30.00 -4.60 0.5 0.5
70.00 30.00 -5.32 0.5 0.5
75.00 30.00 -6.54 0.5 0.5
80.00 30.00 -8.71 0.5 0.5
85.00 30.00 -13.28 0.5 0.5
0.00 40.00 -12.05 0.0 1.0
5.00 40.00 -11.26 0.0 1.0
10.00 40.00 -10.28 0.0 1.0
15.00 40.00 -9.23 0.0 1.0
20.00 40.00 -8.22 0.0 1.0
25.00 40.00 -7.30 0.0 1.0
30.00 40.00 -6.51 0.0 1.0
35.00 40.00 -5.86 0.0 1.0
40.00 40.00 -5.35 0.0 1.0
45.00 40.00 -4.99 0.5 0.5
50.00 40.00 -4.78 0.5 0.5
55.00 40.00 -4.74 0.5 0.5
60.00 40.00 -4.89 0.5 0.5
65.00 40.00 -5.27 0.5 0.5
70.00 40.00 -5.98 0.5 0.5
75.00 40.00 -7.19 0.5 0.5
80.00 40.00 -9.35 0.5 0.5
85.00 40.00 -13.93 0.5 0.5
0.00 50.00 -12.05 0.0 1.0
5.00 50.00 -11.44 0.0 1.0
10.00 50.00 -10.63 0.0 1.0
15.00 50.00 -9.72 0.0 1.0
20.00 50.00 -8.82 0.0 1.0
25.00 50.00 -7.98 0.0 1.0
30.00 50.00 -7.25 0.0 1.0
35.00 50.00 -6.63 0.0 1.0
