# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 121.5 MHz
# Altitude: 2000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -44.22 0.0 1.0
5.00 0.00 -45.34 0.0 1.0
10.00 0.00 -42.63 0.0 1.0
15.00 0.00 -38.00 0.0 1.0
20.00 0.00 -34.07 0.0 1.0
25.00 0.00 -31.39 0.0 1.0
30.00 0.00 -30.14 0.0 1.0
35.00 0.00 -30.31 0.0 1.0
40.00 0.00 -31.79 0.0 1.0
45.00 0.00 -35.37 0.5 0.5
50.00 0.00 -42.88 0.5 0.5
55.00 0.00 -33.46 0.5 0.5
60.00 0.00 -26.04 0.5 0.5
65.00 0.00 -21.20 0.5 0.5
70.00 0.00 -18.51 0.5 0.5
75.00 0.00 -18.00 0.5 0.5
80.00 0.00 -19.63 0.5 0.5
85.00 0.00 -24.08 0.5 0.5
0.00 10.00 -44.22 0.0 1.0
5.00 10.00 -44.39 0.0 1.0
10.00 10.00 -41.74 0.0 1.0
15.00 10.00 -37.26 0.0 1.0
20.00 10.00 -33.39 0.0 1.0
25.00 10.00 -30.66 0.0 1.0
30.00 10.00 -29.18 0.0 1.0
35.00 10.00 -28.98 0.0 1.0
40.00 10.00 -30.11 0.0 1.0
45.00 10.00 -33.29 0.5 0.5
50.00 10.00 -42.42 0.5 0.5
55.00 10.00 -34.69 0.5 0.5
60.00 10.00 -25.84 0.5 0.5
65.00 10.00 -20.69 0.5 0.5
70.00 10.00 -17.91 0.5 0.5
75.00 10.00 -17.20 0.5 0.5
80.00 10.00 -18.36 0.5 0.5
85.00 10.00 -22.31 0.5 0.5
0.00 20.00 -44.22 0.0 1.0
5.00 20.00 -43.33 0.0 1.0
10.00 20.00 -40.47 0.0 1.0
15.00 20.00 -36.16 0.0 1.0
20.00 20.00 -32.38 0.0 1.0
25.00 20.00 -29.67 0.0 1.0
30.00 20.00 -28.09 0.0 1.0
35.00 20.00 -27.65 0.0 1.0
40.00 20.00 -28.38 0.0 1.0
45.00 20.00 -30.57 0.5 0.5
50.00 20.00 -35.22 0.5 0.5
55.00 20.00 -33.64 0.5 0.5
60.00 20.00 -25.60 0.5 0.5
65.00 20.00 -20.54 0.5 0.5
70.00 20.00 -17.74 0.5 0.5
75.00 20.00 -16.84 0.5 0.5
80.00 20.00 -17.57 0.5 0.5
85.00 20.00 -21.10 0.5 0.5
